Superkingdom,Phylum,Class,Order,Family,Genus,Species,Name,ti,healthy_stool_10_1_noerr,healthy_stool_10_10_noerr,healthy_stool_10_100_noerr,healthy_stool_10_50_noerr,healthy_stool_100_1_noerr,healthy_stool_100_10_noerr,healthy_stool_100_100_noerr,healthy_stool_100_50_noerr
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,Phocaeicola plebeius,321,11,34,22,6,9202,24340,13900,14828
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,Phocaeicola salanitronis,322,1,0,2,0,7,9,47,15
NA,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,Phocaeicola vulgatus,323,137951,207583,230908,240524,59900,55804,23964,96819
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,Phoenicibacter congonensis,324,0,0,0,0,2,6,6,6
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus,Photorhabdus thracensis,Photorhabdus thracensis,325,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides,Plesiomonas shigelloides,326,0,0,0,0,1,0,2,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Pluralibacter gergoviae,327,0,0,0,0,4,15,27,6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas cangingivalis,Porphyromonas cangingivalis,328,0,0,0,0,2,2,8,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas circumdentaria,Porphyromonas circumdentaria,329,0,0,0,0,3,3,5,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas endodontalis,Porphyromonas endodontalis,330,0,0,0,0,6,9,12,6
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis,Porphyromonas gingivalis,331,0,0,0,0,10,25,21,10
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivicanis,Porphyromonas gingivicanis,332,0,0,0,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas levii,Porphyromonas levii,333,0,0,0,0,2,15,7,8
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas somerae,Porphyromonas somerae,334,0,0,0,0,0,2,1,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella amnii,Prevotella amnii,335,0,0,0,0,0,1,20,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella aurantiaca,Prevotella aurantiaca,336,0,0,0,0,0,1,2,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella bivia,Prevotella bivia,337,1,0,0,4,1376,3565,6794,5129
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,Prevotella corporis,338,0,0,0,0,435,1132,7328,1605
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentalis,Prevotella dentalis,339,0,0,0,0,2,4,12,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,Prevotella dentasini,340,0,0,0,0,0,6,0,10
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,Prevotella denticola,341,0,0,0,0,1,0,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella disiens,Prevotella disiens,342,0,0,0,0,355,937,9079,1357
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella falsenii,Prevotella falsenii,343,0,0,0,0,3,3,9,3
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,Prevotella fusca,344,0,0,0,0,0,1,0,4
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ihumii,Prevotella ihumii,345,0,0,0,0,10,30,182,33
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia,Prevotella intermedia,346,3,3,1,0,0,0,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella micans,Prevotella micans,347,0,0,0,0,0,1,1,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella multiformis,Prevotella multiformis,348,0,0,0,0,39,47,221,108
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella nigrescens,Prevotella nigrescens,349,0,0,0,0,5,8,7,7
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella pallens,Prevotella pallens,350,0,0,0,0,1,3,10,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella scopos,Prevotella scopos,351,0,0,0,1,0,0,4,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella veroralis,Prevotella veroralis,352,0,0,0,0,0,0,3,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,Prevotellamassilia timonensis,353,3,4,4,2,19,168,163,37
NA,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans,Proteiniphilum saccharofermentans,354,0,0,0,0,0,0,1,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Provencibacterium,Provencibacterium massiliense,Provencibacterium massiliense,355,0,1,0,2,4,26,3,4
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoflavonifractor,Pseudoflavonifractor capillosus,Pseudoflavonifractor capillosus,356,42,18,4,19,16,51,107,76
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudostreptobacillus,Pseudostreptobacillus hongkongensis,Pseudostreptobacillus hongkongensis,357,0,0,0,0,0,0,1,1
NA,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Pseudovibrio,Pseudovibrio stylochi,Pseudovibrio stylochi,358,0,0,0,0,1,1,3,2
NA,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Pseudozyma,Pseudozyma flocculosa,Pseudozyma flocculosa,359,0,0,0,0,0,1,4,0
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus RCS47,Punavirus RCS47,360,0,0,0,0,4,6,33,14
NA,Uroviricota,Caudoviricetes,NA,NA,Punavirus,Punavirus SJ46,Punavirus SJ46,361,0,0,0,0,4,15,55,24
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia mannitolilytica,Ralstonia mannitolilytica,362,0,0,0,0,0,3,3,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,Rikenella microfusus,363,0,0,0,0,0,1,5,7
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Robinsoniella,Robinsoniella peoriensis,Robinsoniella peoriensis,364,0,0,0,0,0,1,0,1
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,Roseburia faecis,365,0,1,2,2,11000,26572,7283,16215
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia hominis,Roseburia hominis,366,251,181,311,75,2330,5235,9295,7508
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia intestinalis,Roseburia intestinalis,367,5,14,2,6,4559,11740,14748,7239
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,Roseburia inulinivorans,368,75,311,126,245,6985,16888,10995,10796
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium,Ruminiclostridium cellulolyticum,Ruminiclostridium cellulolyticum,369,0,0,0,0,0,0,3,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus bicirculans (ex Wegman et al. 2014),Ruminococcus bicirculans (ex Wegman et al. 2014),370,0,0,0,0,6,27,31,14
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus callidus,Ruminococcus callidus,371,0,0,0,0,2,6,6,8
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus gauvreauii,Ruminococcus gauvreauii,372,0,0,0,0,0,1,0,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus lactaris,Ruminococcus lactaris,373,0,0,0,0,1895,4948,7666,3200
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruminococcus,Ruminococcus sp. YE282,Ruminococcus sp. YE282,374,26,39,56,47,16,11,7,20
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Ruminococcus torques,Ruminococcus torques,375,0,0,0,0,4905,12871,6641,8157
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,376,48,36,34,69,1768,4703,12150,6860
NA,Uroviricota,Caudoviricetes,NA,NA,Saikungvirus,Saikungvirus HK633,Saikungvirus HK633,377,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,Salmonella enterica,378,0,0,0,0,31,97,111,62
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Salmonella phage epsilon34,Salmonella phage epsilon34,379,0,0,0,0,1,0,0,1
NA,Uroviricota,Caudoviricetes,NA,NA,Lederbergvirus,Salmonella phage vB SemP Emek,Salmonella phage vB SemP Emek,380,0,0,0,0,0,0,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Sanguibacteroides,Sanguibacteroides justesenii,Sanguibacteroides justesenii,381,0,0,0,0,21,35,95,46
NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia turicensis,Schaalia turicensis,382,0,0,0,0,0,1,0,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella albensis,Segatella albensis,383,0,0,0,0,0,0,5,5
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,Segatella buccae,384,0,0,0,0,0,0,5,0
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,Segatella copri,385,502689,252135,102658,236652,496419,47934,10075,84566
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,Segatella maculosa,386,0,0,0,0,0,1,4,2
NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella salivae,Segatella salivae,387,0,0,0,0,0,0,3,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Sellimonas,Sellimonas intestinalis,Sellimonas intestinalis,388,0,0,0,0,0,0,1,0
NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia,Senegalimassilia anaerobia,Senegalimassilia anaerobia,389,0,0,0,0,3,4,23,5
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,Serratia marcescens,390,0,0,0,0,0,0,8,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,Serratia rubidaea,391,0,0,0,0,0,1,7,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Sharpea,Sharpea azabuensis,Sharpea azabuensis,392,0,0,0,0,2,4,17,12
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,Shigella dysenteriae,393,0,0,0,0,8263,21470,1720,13143
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,Shigella flexneri,394,0,0,0,0,1577,4068,9611,2564
NA,Uroviricota,Caudoviricetes,NA,NA,NA,Shigella phage SfIV,Shigella phage SfIV,395,0,0,0,0,0,1,0,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Siccibacter,Siccibacter turicensis,Siccibacter turicensis,396,0,0,0,0,0,0,1,0
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia heliotrinireducens,Slackia heliotrinireducens,397,0,0,0,0,0,0,1,1
NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia piriformis,Slackia piriformis,398,0,0,0,0,1,3,7,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Bruguierivoracaceae,Sodalis,Sodalis praecaptivus,Sodalis praecaptivus,399,0,0,0,0,0,1,2,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,Solobacterium moorei,Solobacterium moorei,400,0,0,0,0,2,2,0,1
NA,Bacillota,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina koreensis,Sporosarcina koreensis,401,0,0,0,0,5,4,11,10
NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,Staphylococcus haemolyticus,402,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus pseudintermedius,Staphylococcus pseudintermedius,403,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia,Stenotrophomonas maltophilia,404,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,Stomatobaculum longum,405,50,84,67,107,34,16,5,50
NA,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus notomytis,Streptobacillus notomytis,406,0,0,0,0,1,3,5,2
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,Streptococcus anginosus,407,0,0,0,0,0,1,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus cristatus,Streptococcus cristatus,408,0,0,0,0,0,0,2,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallolyticus,Streptococcus gallolyticus,409,0,0,0,0,1,1,3,2
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gordonii,Streptococcus gordonii,410,0,0,0,0,0,2,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus halotolerans,Streptococcus halotolerans,411,0,0,0,0,0,2,0,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus himalayensis,Streptococcus himalayensis,412,0,0,0,0,0,0,1,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus minor,Streptococcus minor,413,0,0,0,0,0,0,0,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,Streptococcus mitis,414,0,0,0,0,8,12,21,6
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus orisratti,Streptococcus orisratti,415,0,0,0,0,0,0,0,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,Streptococcus parasanguinis,416,0,0,0,0,412,1080,6157,1583
NA,Uroviricota,Caudoviricetes,NA,Aliceevansviridae,NA,Streptococcus phage YMC-2011,Streptococcus phage YMC-2011,417,0,0,0,0,0,0,3,2
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pseudoporcinus,Streptococcus pseudoporcinus,418,0,0,0,0,0,2,22,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius,Streptococcus salivarius,419,0,0,0,0,765,2270,4161,2885
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,Streptococcus sanguinis,420,0,0,0,0,2,0,2,0
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,Streptococcus suis,421,0,0,0,0,1,0,3,1
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus,Streptococcus thermophilus,422,0,0,0,0,980,2270,4339,3740
NA,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus urinalis,Streptococcus urinalis,423,0,0,0,0,0,0,2,0
NA,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Subdoligranulum,Subdoligranulum variabile,Subdoligranulum variabile,424,115,5,2,2,8,17,27,12
NA,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succinispira,Succinispira mobilis,Succinispira mobilis,425,0,0,0,0,0,3,4,0
NA,Bacillota,Clostridia,Eubacteriales,Syntrophomonadaceae,Syntrophomonas,Syntrophomonas zehnderi,Syntrophomonas zehnderi,426,0,0,0,0,0,1,0,1
NA,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,Tannerella forsythia,427,0,0,0,0,0,0,0,1
NA,Pseudomonadota,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Thauera,Thauera humireducens,Thauera humireducens,428,0,0,0,0,3,14,18,10
NA,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sulfidiphilus,Thioalkalivibrio sulfidiphilus,429,0,0,0,0,0,0,1,0
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia saccharogumia,Thomasclavelia saccharogumia,430,0,0,0,0,3,6,8,10
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Thomasclavelia,Thomasclavelia spiroformis,Thomasclavelia spiroformis,431,0,0,0,0,1,0,2,1
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Trabulsiella,Trabulsiella odontotermitis,Trabulsiella odontotermitis,432,0,0,0,0,2,5,13,10
NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Traorella,Traorella massiliensis,Traorella massiliensis,433,5,6,7,8,16,35,31,15
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus II,Traversvirus II,434,0,0,0,0,203,438,171,227
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus PA28,Traversvirus PA28,435,0,0,0,0,4,20,13,15
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus tv86,Traversvirus tv86,436,0,0,0,0,0,4,0,0
NA,Uroviricota,Caudoviricetes,NA,NA,Traversvirus,Traversvirus tv933W,Traversvirus tv933W,437,0,0,0,0,0,1,0,1
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema putidum,Treponema putidum,438,0,0,7,0,0,0,0,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema succinifaciens,Treponema succinifaciens,439,0,0,1,0,0,0,0,0
NA,Spirochaetota,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema vincentii,Treponema vincentii,440,0,9,0,6,0,0,0,2
NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Urinicoccus,Urinicoccus massiliensis,Urinicoccus massiliensis,441,0,0,0,0,4,9,10,6
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,Veillonella parvula,442,0,0,0,0,301,784,6030,1129
NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella seminalis,Veillonella seminalis,443,0,0,0,0,0,0,1,0
NA,Uroviricota,Caudoviricetes,NA,NA,Wanchaivirus,Wanchaivirus HK106,Wanchaivirus HK106,444,0,0,0,0,0,0,0,2
NA,Ascomycota,Saccharomycetes,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces,Wickerhamomyces ciferrii,Wickerhamomyces ciferrii,445,0,0,0,0,0,0,0,7
NA,Uroviricota,Caudoviricetes,NA,NA,Wongtaivirus,Wongtaivirus HK542,Wongtaivirus HK542,446,0,0,0,0,0,1,0,0
NA,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Xenophilus,Xenophilus azovorans,Xenophilus azovorans,447,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus cabanillasii,Xenorhabdus cabanillasii,448,0,0,0,0,23,52,144,83
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus hominickii,Xenorhabdus hominickii,449,0,0,0,0,0,0,1,0
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus,Xenorhabdus nematophila,Xenorhabdus nematophila,450,0,0,0,0,0,0,1,1
NA,Uroviricota,Caudoviricetes,NA,Peduoviridae,Xuanwuvirus,Xuanwuvirus P88,Xuanwuvirus P88,451,0,0,0,0,18,57,16,39
NA,Uroviricota,Caudoviricetes,NA,NA,Yautsimvirus,Yautsimvirus HK140,Yautsimvirus HK140,452,0,0,0,0,3,2,0,2
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia pestis,Yersinia pestis,453,0,0,0,0,11,42,99,55
NA,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,Yokenella regensburgei,454,0,0,0,0,3,4,64,20
