species,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Secundilactobacillus paracollinoides,0,1,2,2,0,1,2,0
Lactobacillus paragasseri,1,0,0,0,0,0,0,0
Companilactobacillus paralimentarius,0,0,0,1,0,0,0,1
Lactiplantibacillus pentosus,0,0,1,0,0,0,1,0
Lactiplantibacillus plantarum,1,2,1,2,1,1,5,2
Limosilactobacillus reuteri,2,0,2,3,0,2,3,0
Lacticaseibacillus rhamnosus,1,1,2,0,1,0,4,1
Furfurilactobacillus rossiae,0,0,0,1,0,0,0,0
Ligilactobacillus ruminis,584,138,54,196,1,2,2,3
Latilactobacillus sakei,1,0,0,0,0,0,0,0
Ligilactobacillus salivarius,3,2,0,1,0,0,0,1
Fructilactobacillus sanfranciscensis,0,0,1,0,0,0,0,0
Lactobacillus sp. 3B(2020),0,0,0,0,0,0,1,0
Lactobacillus johnsonii,1,0,0,0,0,0,0,0
Lactobacillus sp. BHWM-4,0,1,2,0,0,0,0,0
Lactobacillus sp. NFFJ11,0,2,0,1,0,0,0,0
Lactobacillus sp. wkB8,0,1,0,0,0,0,0,0
Lactobacillus suantsaii,0,0,0,0,0,1,0,0
Lactobacillus terrae,2,0,0,0,0,0,0,0
Limosilactobacillus vaginalis,0,0,0,0,2,0,1,0
Lacticaseibacillus zeae,1,0,0,0,0,0,0,0
Lactobacillus zhachilii,0,0,0,0,1,2,0,0
Pediococcus acidilactici,0,1,1,0,0,0,0,1
Pediococcus claussenii,0,1,1,0,0,0,0,0
Pediococcus inopinatus,2,0,0,0,0,0,0,0
Pediococcus pentosaceus,0,0,0,1,0,0,0,1
Leuconostoc carnosum,0,0,0,1,0,0,0,0
Leuconostoc citreum,0,1,0,0,0,0,0,0
Leuconostoc gelidum,0,0,0,0,1,0,0,0
Leuconostoc kimchii,0,0,0,0,0,0,0,1
Oenococcus oeni,0,0,2,3,2,2,4,0
Oenococcus sp. UCMA 16435,0,3,0,0,0,0,0,0
Weissella ceti,0,0,1,0,1,0,0,1
Weissella cryptocerci,1,0,0,0,0,0,0,0
Weissella hellenica,1,1,0,0,0,0,0,0
Weissella koreensis,0,2,0,1,0,0,0,0
Weissella paramesenteroides,0,0,0,2,0,0,2,0
Weissella soli,0,1,0,0,0,0,0,0
Weissella sp. HDW19,1,0,0,0,0,0,0,0
Lactococcus lactis,4,7,2,6,0,0,0,0
Pseudolactococcus piscium,1,1,2,0,0,1,2,0
Pseudolactococcus raffinolactis,1,0,1,0,0,0,0,0
Lactococcus sp. 1JSPR-7,0,0,0,0,0,1,0,0
Streptococcus agalactiae,16,5,2,2,0,0,0,0
Streptococcus anginosus,0,1,0,1,0,0,0,0
Streptococcus australis,1,0,0,0,0,0,0,0
Streptococcus canis,1,1,1,1,0,0,0,0
Streptococcus cristatus,0,1,1,1,0,1,3,3
Streptococcus dysgalactiae,3,1,0,0,0,0,0,0
Streptococcus equi,0,2,0,2,0,0,0,0
Streptococcus equinus,2,2,3,0,0,0,0,2
Streptococcus ferus,0,1,0,0,0,0,1,0
Streptococcus gallolyticus,1,0,1,2,0,0,0,0
Streptococcus gordonii,1,1,5,3,0,1,3,1
Streptococcus halotolerans,2,0,0,1,0,0,0,0
Streptococcus infantarius,0,1,0,1,0,0,0,0
Streptococcus intermedius,1,2,0,2,0,0,0,0
Streptococcus koreensis,0,1,0,0,0,0,0,0
Streptococcus lutetiensis,1,2,0,5,0,0,0,0
Streptococcus mitis,0,0,1,0,0,0,0,0
Streptococcus mutans,0,0,0,1,0,0,0,0
Streptococcus oralis,0,1,1,2,0,1,2,0
Streptococcus pantholopis,0,1,0,0,0,1,0,0
Streptococcus parasanguinis,577,103,38,143,0,0,0,0
Streptococcus pasteurianus,0,4,2,1,0,0,0,0
Streptococcus pluranimalium,1,0,0,0,0,0,0,0
Streptococcus pneumoniae,0,0,0,0,0,1,0,1
Streptococcus porcinus,0,1,0,0,0,0,0,0
Streptococcus pseudopneumoniae,0,0,0,1,0,0,0,0
Streptococcus pseudoporcinus,3,1,0,0,0,0,0,0
Streptococcus pyogenes,6,2,0,0,0,0,0,0
Streptococcus ratti,2,2,0,0,1,0,1,1
Streptococcus respiraculi,0,1,0,0,0,0,0,0
Streptococcus salivarius,441,240,85,330,0,0,0,0
Streptococcus sanguinis,2,1,0,0,0,1,0,0
Streptococcus sp. 116-D4,1,0,4,0,0,1,1,2
Streptococcus sp. A12,1,0,0,0,0,0,0,0
Streptococcus sp. FDAARGOS_192,1,0,1,1,0,0,0,0
Streptococcus sp. HSISM1,1,1,0,1,0,0,0,0
Streptococcus sp. HSISS1,1,1,1,0,0,0,0,0
Streptococcus sp. HSISS2,3,0,0,1,0,0,0,0
Streptococcus sp. HSISS3,1,0,0,0,0,0,0,0
Streptococcus sp. LPB0220,1,0,0,0,0,0,0,0
Streptococcus sp. NPS 308,0,0,0,0,0,0,0,1
Streptococcus sp. oral taxon 064,0,1,0,0,0,0,0,0
Streptococcus sp. oral taxon 431,0,0,1,1,0,1,1,1
Streptococcus sp. Z15,1,1,1,0,0,0,0,0
Streptococcus suis,8,1,1,5,1,1,0,1
Streptococcus thermophilus,485,261,95,374,0,3,1,0
Streptococcus troglodytae,2,0,0,0,0,0,0,0
Streptococcus uberis,2,1,0,0,0,0,0,0
Streptococcus vestibularis,1,1,0,1,0,0,0,0
Christensenella minuta,24,10,1,8,1,0,0,0
Christensenella sp. Marseille-P3954,8,1,2,3,1,0,0,0
Alkaliphilus metalliredigens,3,1,0,0,1,2,1,1
Alkaliphilus oremlandii,0,2,1,1,1,0,0,0
Caloramator sp. E03,2,0,1,1,0,0,0,0
Caloranaerobacter azorensis,3,1,2,2,0,2,2,0
Candidatus Arthromitus sp. SFB-mouse-NL,0,0,2,2,0,3,2,1
Candidatus Arthromitus sp. SFB-rat-Yit,0,1,0,0,0,0,0,0
Clostridium aceticum,1,1,1,1,1,2,0,2
Clostridium acetobutylicum,2,1,0,2,0,1,0,0
Clostridium argentinense,5,1,4,3,0,1,1,0
Clostridium baratii,6,2,2,5,0,0,0,1
Clostridium beijerinckii,5,2,4,2,1,1,4,1
Clostridium bornimense,2,0,1,0,1,0,0,1
Clostridium botulinum,13,13,14,9,3,4,9,9
Clostridium butyricum,8,1,3,2,2,1,2,2
Clostridium carboxidivorans,3,2,0,0,0,1,0,0
Clostridium cellulovorans,5,1,2,4,3,3,6,3
Clostridium chauvoei,0,0,0,1,0,0,0,0
Clostridium cochlearium,4,1,0,1,0,0,0,0
Clostridium drakei,4,1,1,0,0,0,2,0
Clostridium estertheticum,1,1,3,1,0,1,0,2
Clostridium formicaceticum,2,1,3,0,1,1,1,0
Clostridium intestinale,2,2,5,2,2,0,2,2
Clostridium isatidis,2,1,0,0,0,0,0,0
Clostridium kluyveri,2,2,0,1,0,0,0,0
Clostridium ljungdahlii,0,0,1,0,0,0,0,0
Clostridium novyi,1,8,3,4,0,1,1,0
Clostridium pasteurianum,2,1,3,9,1,1,1,0
Clostridium perfringens,7,5,2,8,0,3,3,1
Clostridium saccharobutylicum,2,5,0,7,0,0,0,0
Clostridium saccharoperbutylacetonicum,5,2,1,4,0,0,0,0
Clostridium scatologenes,1,0,0,1,0,0,0,0
Clostridium septicum,3,3,1,0,0,0,0,2
Clostridium sp. AWRP,2,2,0,1,0,0,1,0
Clostridium sp. BNL1100,2,3,4,0,0,1,0,1
Clostridium sp. CT4,3,3,2,1,1,1,2,1
Clostridium sp. DL-VIII,1,3,0,4,0,0,0,0
Clostridium sp. JN-1,2,2,1,1,0,0,0,0
Clostridium sp. JN-9,3,4,2,0,0,1,0,0
Clostridium sp. JN500901,1,0,0,2,0,0,0,0
Clostridium sp. SY8519,24,35,19,21,3,1,3,4
Clostridium sp. SYSU GA15002T,2,4,2,0,3,0,0,0
Clostridium taeniosporum,4,0,0,1,0,0,0,0
Clostridium tetani,6,2,1,3,1,0,0,1
Clostridium tyrobutyricum,1,1,1,3,0,0,0,0
Crassaminicella sp. SY095,3,0,1,2,1,0,0,0
Geosporobacter ferrireducens,0,6,2,1,0,0,0,0
Hathewaya histolytica,1,0,0,0,3,3,0,0
Hungatella hathewayi,14,18,9,13,2,2,1,2
Aminipila butyrica,2,0,1,1,1,0,1,1
Aminipila sp. CBA3637,6,4,1,2,0,1,1,1
Aminipila sp. JN-18,0,5,1,2,1,0,0,0
Mogibacterium diversum,1,1,3,2,0,1,1,3
Mogibacterium pumilum,6,3,1,0,2,2,1,0
Thermaerobacter marianensis,0,1,0,1,0,0,0,0
Acetobacterium sp. KB-1,2,2,0,0,3,1,2,4
Acetobacterium woodii,1,5,2,0,0,0,0,1
Eubacterium callanderi,4,1,2,2,0,0,0,0
[Eubacterium] cellulosolvens,23,30,8,14,3,3,4,6
Eubacterium limosum,12,24,7,9,1,0,3,3
Eubacterium maltosivorans,7,6,7,13,19,16,15,27
Heliorestis convoluta,1,1,0,0,1,0,0,0
Fastidiosipila sanguinis,1,0,0,0,1,0,0,0
Acetivibrio clariflavus,3,1,2,3,1,1,3,1
Hungateiclostridium saccincola,3,2,0,1,1,1,1,1
Acetivibrio thermocellus,3,2,0,1,1,1,1,2
Mageeibacillus indolicus,1,5,4,0,0,0,0,0
Clostridium thermosuccinogenes,4,2,1,0,0,1,1,2
Ruminiclostridium cellulolyticum,1,2,0,5,1,1,0,1
Thermoclostridium stercorarium,0,3,1,0,1,3,0,5
Anaerobutyricum hallii,454,754,316,547,18,20,13,24
Anaerocolumna cellulosilytica,13,13,7,12,0,0,1,0
Anaerocolumna sp. CBA3638,9,25,3,15,1,2,2,3
Anaerocolumna sp. CTTW,13,22,12,19,0,1,2,1
Anaerostipes caccae,21,16,4,17,2,1,2,1
Anaerostipes hadrus,767,1687,637,1053,1,5,2,1
Anaerostipes rhamnosivorans,18,18,9,12,1,1,3,0
Anaerotignum propionicum,9,4,2,5,3,3,4,3
Blautia producta,57,105,47,57,3,2,6,2
Blautia sp. N6H1-15,54,89,38,69,2,2,2,4
Blautia sp. SC05B48,343,470,185,302,11,12,10,20
Blautia sp. YL58,0,0,1,0,0,0,0,0
Butyrivibrio fibrisolvens,15,21,16,24,8,14,8,9
Butyrivibrio hungatei,21,21,15,12,4,5,5,7
Butyrivibrio proteoclasticus,21,32,21,15,4,6,3,2
Cellulosilyticum sp. WCF-2,2,2,3,4,0,0,0,0
Enterocloster bolteae,28,37,16,26,12,12,6,21
Enterocloster clostridioformis,25,20,5,20,1,5,3,9
Herbinix luporum,8,10,1,6,1,0,0,0
Lachnoanaerobaculum umeaense,6,19,4,10,4,2,2,2
[Clostridium] hylemonae,39,62,16,32,0,0,0,0
[Clostridium] scindens,68,94,39,74,3,3,3,3
Lachnoclostridium phocaeense,50,64,33,37,10,12,5,12
Lachnoclostridium phytofermentans,16,19,8,16,1,4,2,2
Lachnoclostridium sp. YL32,14,17,7,16,8,11,5,13
Lachnospira eligens,877,1583,601,967,7,6,5,7
Lacrimispora saccharolytica,13,20,7,11,2,0,1,0
Lacrimispora sphenoides,14,28,13,15,3,4,3,2
Mediterraneibacter gnavus,1089,696,275,855,8,10,5,13
Pseudobutyrivibrio xylanivorans,12,26,16,25,4,6,3,4
Roseburia hominis,1095,740,299,945,33,36,26,40
Roseburia intestinalis,1487,1611,643,1006,11,14,9,19
Dysosmobacter welbionis,25,26,25,22,6,14,9,7
Oscillibacter sp. PEA192,1,5,0,6,3,4,2,8
Oscillibacter valericigenes,7,2,1,1,2,2,1,1
Dehalobacter restrictus,3,1,0,3,1,2,2,0
Dehalobacterium formicoaceticum,2,1,0,1,0,2,1,1
Desulfoscipio gibsoniae,1,1,0,1,2,2,1,2
Desulfitobacterium dehalogenans,0,1,0,0,0,0,0,0
Desulfitobacterium dichloroeliminans,0,3,0,0,0,1,0,0
Desulfitobacterium hafniense,2,1,0,0,0,0,0,0
Desulfitobacterium metallireducens,2,2,0,1,0,1,0,0
Desulfofarcimen acetoxidans,1,2,0,0,0,0,0,0
Desulfosporosinus acidiphilus,1,0,3,2,0,1,1,0
Desulfosporosinus meridiei,1,1,1,2,0,0,0,0
Desulfosporosinus orientis,1,2,0,2,0,1,0,0
Desulfosporosinus youngiae,1,2,4,2,0,0,5,1
Desulfotomaculum ferrireducens,0,0,0,1,1,0,0,0
Desulfotomaculum nigrificans,0,1,1,0,0,0,0,0
Desulforamulus reducens,0,0,1,0,0,0,0,1
Desulforamulus ruminis,0,3,0,2,0,0,0,0
Syntrophobotulus glycolicus,2,0,0,3,0,0,1,0
Thermincola potens,1,0,0,0,0,0,0,0
Acetoanaerobium sticklandii,2,1,0,1,1,1,1,1
Clostridioides difficile,78,84,39,65,29,29,24,39
Filifactor alocis,1,2,1,0,0,0,0,0
Paraclostridium sordellii,10,0,1,3,0,0,0,0
Paraclostridium bifermentans,7,2,1,2,0,0,0,0
Peptacetobacter hiranonis,12,5,3,6,1,3,1,1
Peptoclostridium acidaminophilum,0,1,0,2,3,1,0,0
Romboutsia hominis,14,2,0,3,0,0,0,0
Romboutsia ilealis,22,2,0,3,0,0,0,0
Romboutsia sp. CE17,19,9,3,7,0,0,2,2
Caproiciproducens sp. NJN-50,3,3,2,2,0,1,1,2
Ethanoligenens harbinense,4,2,6,6,4,4,3,8
Faecalibacterium prausnitzii,912,2873,3090,5048,7855,10587,7041,13636
Flavonifractor plautii,1134,344,138,477,20,20,18,41
Ruminococcus albus,3,4,4,6,11,12,10,11
Ruminococcus bicirculans (ex Liu et al. 2021)
 
 
 <species>
 
,10,13,9,18,24,20,17,20
Ruminococcus champanellensis,0,5,7,3,3,3,5,1
Ruminococcus sp. JE7A12,9,17,18,21,48,40,16,42
Ruthenibacterium lactatiformans,864,350,130,484,5,3,4,8
Symbiobacterium thermophilum,0,0,0,0,1,0,0,0
Candidatus Syntrophocurvum alkaliphilum,0,1,0,0,1,0,2,1
Syntrophomonas wolfei,1,0,0,0,0,0,0,0
Petrocella atlantisensis,3,5,0,1,0,0,0,0
Halanaerobium hydrogeniformans,1,0,0,0,0,0,0,0
Halanaerobium praevalens,0,0,0,2,0,0,0,0
Halocella sp. SP3-1,2,0,2,0,0,0,2,1
Halothermothrix orenii,1,1,0,0,0,0,0,0
Acetohalobium arabaticum,0,1,0,0,0,0,0,0
Halobacteroides halobius,0,0,0,1,0,0,0,0
Natranaerobius thermophilus,2,1,1,0,0,0,0,0
Ammonifex degensii,1,0,0,0,0,0,0,1
Caldanaerobacter subterraneus,1,0,0,1,0,0,0,0
Carboxydothermus hydrogenoformans,0,1,0,0,0,0,0,0
Moorella glycerini,0,0,2,0,0,0,2,2
Neomoorella thermoacetica,2,0,0,1,1,1,0,0
Tepidanaerobacter acetatoxydans,1,0,2,1,0,0,0,0
Thermacetogenium phaeum,0,0,0,2,0,0,0,0
Thermanaeromonas toyohensis,0,1,0,0,0,0,0,0
Thermoanaerobacter kivui,1,0,1,1,0,0,0,0
Thermoanaerobacter wiegelii,0,0,0,1,0,0,0,0
Caldicellulosiruptor bescii,0,1,0,0,0,1,0,2
Caldicellulosiruptor changbaiensis,1,1,0,0,0,0,0,0
Caldicellulosiruptor hydrothermalis,1,0,0,0,0,0,0,0
Caldicellulosiruptor kronotskyensis,3,0,0,0,0,0,0,0
Caldicellulosiruptor obsidiansis,0,0,1,0,0,0,0,0
Caldicellulosiruptor owensensis,0,0,0,1,0,0,0,0
Caldicellulosiruptor saccharolyticus,1,0,0,0,0,0,0,0
Thermoanaerobacterium aotearoense,2,1,0,0,0,0,0,0
Thermoanaerobacterium sp. RBIITD,3,1,0,1,1,0,0,0
Thermoanaerobacterium thermosaccharolyticum,4,3,1,2,0,1,1,4
Thermoanaerobacterium xylanolyticum,2,1,0,0,0,0,0,0
Thermosediminibacter oceani,1,0,0,0,0,0,0,0
Mahella australiensis,1,1,1,1,0,2,4,0
Thermodesulfobium acidiphilum,1,0,0,0,0,0,0,0
Amedibacterium intestinale,12,16,6,13,3,1,2,1
[Clostridium] innocuum,14,25,9,17,3,5,3,4
Thomasclavelia ramosa,4,3,2,6,1,3,3,0
Erysipelothrix larvae,2,1,0,0,0,0,0,0
Erysipelothrix piscisicarius,0,1,1,2,0,0,0,0
Erysipelothrix rhusiopathiae,0,2,0,1,0,0,0,0
Erysipelothrix sp. HDW6A,2,0,0,1,1,0,0,0
Erysipelothrix sp. HDW6B,0,0,0,1,0,0,0,1
Erysipelothrix sp. HDW6C,1,0,0,0,0,0,0,0
Faecalibaculum rodentium,1,3,0,3,1,1,0,0
Faecalitalea cylindroides,46,68,32,41,2,4,7,1
Intestinibaculum porci,20,13,4,13,1,0,0,3
Longibaculum sp. KGMB06250,26,36,10,19,13,21,8,22
Turicibacter sanguinis,2,2,0,0,0,0,0,0
Turicibacter sp. H121,2,1,0,1,0,0,0,0
Limnochorda pilosa,0,2,0,0,0,0,0,0
Acidaminococcus fermentans,3,0,0,2,0,0,0,0
Acidaminococcus intestini,639,127,50,185,0,0,0,1
Phascolarctobacterium faecium,711,191,72,268,2,2,1,0
Megamonas funiformis,2,2,1,1,0,1,1,0
Megamonas hypermegale,2,2,1,1,2,0,0,0
Pectinatus frisingensis,2,1,2,1,0,0,0,0
Selenomonas ruminantium,3,1,7,1,1,6,5,1
Selenomonas sp. oral taxon 126,1,2,5,1,2,1,3,1
Selenomonas sp. oral taxon 136,1,0,2,0,0,0,0,1
Selenomonas sp. oral taxon 478,1,0,1,0,0,0,0,0
Selenomonas sp. oral taxon 920,1,0,2,2,0,0,0,0
Selenomonas sputigena,1,0,0,0,0,0,0,0
Methylomusa anaerophila,1,1,2,0,0,1,1,0
Pelosinus fermentans,1,1,0,2,0,0,0,0
Pelosinus sp. UFO1,1,0,3,3,0,2,0,0
Sporomusa termitida,2,0,0,1,1,0,0,0
Dialister hominis,1,0,0,0,0,0,0,0
Dialister pneumosintes,5,2,2,1,0,0,0,0
Megasphaera elsdenii,718,108,43,131,0,1,2,2
Megasphaera stantonii,2,6,2,2,7,5,7,7
Veillonella parvula,597,77,30,114,1,0,0,0
Veillonella rodentium,1,0,2,0,0,1,0,0
Veillonella sp. T1-7,0,1,0,0,0,1,1,1
Gottschalkia acidurici,1,2,0,2,0,1,0,0
Anaerococcus mediterraneensis,2,0,1,0,0,1,0,0
Anaerococcus prevotii,3,0,0,1,0,0,0,1
Finegoldia magna,431,90,31,140,0,0,0,0
Murdochiella vaginalis,1,0,0,0,0,0,0,1
Parvimonas micra,0,0,0,1,0,0,0,0
Peptoniphilus harei,1,1,0,2,0,0,0,0
Peptoniphilus ivorii,0,0,3,0,1,1,0,3
Peptoniphilus sp. ING2-D1G,3,0,3,0,0,3,0,3
Gudongella oleilytica,1,2,0,1,0,0,0,1
Tissierellia sp. JN-28,1,1,1,2,2,1,0,0
Fusobacterium gonidiaformans,0,2,0,0,0,0,0,0
Fusobacterium hwasookii,2,0,1,1,0,0,0,0
Fusobacterium mortiferum,1,1,2,0,0,2,0,1
Fusobacterium necrophorum,1,2,1,0,0,0,1,1
Fusobacterium nucleatum,6,4,1,0,2,1,0,1
Fusobacterium periodonticum,0,0,0,1,0,0,0,0
Fusobacterium pseudoperiodonticum,2,0,0,0,1,0,0,1
Fusobacterium ulcerans,1,0,1,1,0,0,0,0
Fusobacterium varium,2,3,0,2,0,0,0,0
Ilyobacter polytropus,1,0,2,3,0,1,1,1
Leptotrichia buccalis,1,0,0,0,0,0,0,0
Leptotrichia hongkongensis,0,1,0,0,0,0,0,0
Leptotrichia shahii,1,1,1,0,0,0,0,0
Leptotrichia sp. oral taxon 212,3,1,2,0,1,2,1,1
Leptotrichia sp. oral taxon 498,0,0,0,1,0,0,0,1
Leptotrichia sp. oral taxon 847,3,0,1,0,0,0,2,0
Leptotrichia trevisanii,3,1,1,0,0,0,0,1
Leptotrichia wadei,1,0,1,3,0,0,2,2
Pseudoleptotrichia goodfellowii,1,0,0,0,0,0,0,0
Sebaldella termitidis,1,3,3,0,0,0,4,0
Sneathia vaginalis,2,0,0,0,1,0,0,0
Streptobacillus moniliformis,0,1,0,0,0,0,0,0
Gemmatimonas sp. TET16,0,0,1,0,0,1,0,0
Gemmatirosa kalamazoonesis,0,0,0,0,0,1,0,0
Ignavibacterium album,1,1,2,0,0,0,0,0
Melioribacter roseus,3,0,0,1,0,0,0,0
Kiritimatiella glycovorans,1,0,0,0,0,0,0,0
Leptospirillum ferriphilum,0,1,0,0,0,0,0,0
Leptospirillum ferrooxidans,0,0,0,0,0,0,1,0
Candidatus Nitrospira inopinata,0,1,0,0,0,0,0,0
Nitrospira sp. KM1,1,0,0,0,0,0,0,0
Thermodesulfovibrio yellowstonii,0,0,0,1,0,0,0,0
Candidatus Kuenenia stuttgartensis,0,1,1,0,0,0,1,0
Anaerohalosphaera lusitana,0,0,0,1,0,1,1,0
Limihaloglobus sulfuriphilus,0,0,0,0,0,0,1,0
Sedimentisphaera cyanobacteriorum,0,1,1,0,0,0,0,0
Sedimentisphaera salicampi,1,1,0,0,0,0,0,0
Gemmata obscuriglobus,1,0,0,0,0,0,0,0
Gemmata sp. SH-PL17,0,0,2,0,0,0,0,0
Limnoglobus roseus,0,0,0,1,0,0,0,0
Tuwongella immobilis,1,1,0,0,0,0,0,0
Aquisphaera giovannonii,0,0,1,0,0,0,0,0
Isosphaera pallida,1,3,3,0,0,2,2,1
Paludisphaera borealis,1,0,0,0,0,0,0,0
Bythopirellula goksoyri,0,1,0,0,0,0,0,0
Pirellula staleyi,0,0,0,0,1,0,0,1
Rhodopirellula baltica,0,0,0,1,0,0,0,0
Roseimaritima ulvae,2,0,0,0,0,0,0,0
Thermogutta terrifontis,0,0,0,1,0,0,1,0
Alienimonas californiensis,1,0,0,1,0,0,0,0
Bremerella volcania,0,0,0,0,0,0,0,1
Crateriforma conspicua,0,1,1,0,1,0,0,1
Gimesia sp. E7,1,0,0,0,0,0,0,0
Planctomyces sp. SH-PL14,0,0,0,0,1,0,0,0
Planctomyces sp. SH-PL62,1,0,1,0,2,0,1,0
Planctopirus limnophila,0,0,0,1,0,0,0,0
Rubinisphaera brasiliensis,0,0,0,2,0,0,0,0
Acidithiobacillus ferrivorans,0,0,0,0,0,1,0,0
Acidithiobacillus thiooxidans,1,1,3,1,0,1,1,0
Asticcacaulis excentricus,0,0,0,0,0,1,0,1
Brevundimonas sp. GW460-12-10-14-LB2,0,0,1,0,1,0,0,0
Brevundimonas sp. LM2,0,0,2,0,1,0,1,1
Brevundimonas sp. M20,1,0,0,0,0,0,0,0
Brevundimonas vesicularis,0,0,0,1,0,0,0,0
Caulobacter flavus,2,0,0,0,2,0,0,0
Caulobacter henricii,0,1,0,0,0,1,0,2
Caulobacter rhizosphaerae,0,1,0,0,0,2,0,0
Caulobacter segnis,0,0,0,0,0,0,0,1
Caulobacter sp. K31,0,0,0,1,1,1,1,0
Caulobacter vibrioides,1,0,0,0,0,0,0,0
Emcibacter sp. MEBiC09520,0,1,1,0,2,0,0,1
Candidatus Nesciobacter abundans,1,0,0,0,0,0,0,0
Candidatus Pelagibacter giovannonii,1,0,0,0,0,0,0,0
Candidatus Pelagibacter sp. IMCC9063,0,0,1,0,0,1,0,2
Candidatus Pelagibacter sp. RS40,0,0,1,0,0,0,0,0
Aureimonas sp. AU20,0,0,0,1,0,0,0,0
Martelella endophytica,0,0,0,1,0,1,0,0
Martelella mediterranea,0,0,1,0,0,0,1,2
Martelella sp. AD-3,0,0,0,0,0,0,0,1
Bartonella alsatica,0,0,1,0,0,0,2,2
Bartonella apis,0,0,0,1,0,0,0,0
Bartonella grahamii,0,1,0,0,0,0,0,1
Bartonella krasnovii,1,0,0,0,0,0,0,0
Bartonella quintana,1,0,0,0,0,0,0,0
Bartonella sp. HY038,1,0,0,0,0,0,0,0
Methylocella tundrae,1,0,0,0,0,0,0,0
Methylovirgula ligni,0,1,1,0,1,0,1,0
Bosea sp. ANAM02,0,0,0,0,0,0,1,0
Bosea sp. AS-1,0,0,0,1,0,0,0,0
Bosea sp. F3-2,0,1,0,0,0,0,0,0
Bosea sp. PAMC 26642,0,0,0,1,0,0,0,0
Bosea sp. Tri-49,0,0,0,0,0,2,1,1
Bradyrhizobium amphicarpaeae,0,0,0,1,0,0,0,0
Bradyrhizobium canariense,0,1,0,0,0,0,0,0
Bradyrhizobium cosmicum,0,0,1,0,0,0,0,0
Bradyrhizobium diazoefficiens,2,0,5,1,3,2,3,2
Bradyrhizobium elkanii,0,1,0,0,0,1,0,0
Bradyrhizobium erythrophlei,1,0,4,1,0,1,1,3
Bradyrhizobium guangdongense,1,0,0,0,0,0,0,0
Bradyrhizobium guangxiense,0,0,0,0,1,0,1,0
Bradyrhizobium icense,0,0,0,1,0,0,0,0
Bradyrhizobium japonicum,1,0,0,0,0,0,0,0
Bradyrhizobium oligotrophicum,0,0,0,1,0,0,0,0
Bradyrhizobium paxllaeri,0,0,0,1,0,0,0,0
Bradyrhizobium sp. 1(2017),0,1,0,1,0,0,0,0
Bradyrhizobium sp. 6(2017),1,0,0,0,0,0,0,0
Bradyrhizobium sp. CCBAU 051011,0,0,0,1,1,0,0,0
Bradyrhizobium sp. ORS 285,0,1,0,0,0,0,0,0
Bradyrhizobium sp. TM102,0,0,1,0,0,1,1,0
Nitrobacter hamburgensis,0,0,0,1,0,0,0,0
Afipia carboxidovorans,0,0,0,0,0,0,1,1
Rhodopseudomonas palustris,2,3,0,2,0,1,0,1
Variibacter gotjawalensis,1,0,0,0,0,0,0,0
Brucella anthropi,0,0,0,1,0,0,0,0
Chelatococcus sp. CO-6,0,0,0,0,1,1,0,0
Breoghania sp. L-A4,1,0,0,0,0,0,0,0
Blastochloris tepida,1,0,0,0,0,0,0,0
Blastochloris viridis,1,0,2,0,0,1,0,1
Devosia sp. 1566,0,0,0,1,1,0,0,0
Devosia sp. A16,0,0,0,0,0,0,0,1
Devosia sp. D6-9,0,0,0,0,0,0,0,1
Devosia sp. I507,0,0,1,0,0,0,0,0
Hyphomicrobium nitrativorans,0,0,0,0,1,1,0,0
Hyphomicrobium sp. MC1,0,1,0,1,0,0,0,0
Maritalea myrionectae,0,1,0,1,0,0,0,0
Rhodomicrobium vannielii,0,0,0,0,0,0,1,0
Methylobacterium brachiatum,0,1,0,0,0,0,0,1
Methylobacterium currus,0,0,0,1,0,0,0,0
Methylobacterium nodulans,0,0,0,0,0,0,0,1
Methylobacterium oryzae,0,0,0,0,0,0,2,0
Methylobacterium sp. 17Sr1-1,0,0,1,0,0,0,0,0
Methylobacterium sp. 17Sr1-43,1,0,0,0,0,0,0,0
Methylobacterium sp. 4-46,0,0,0,0,0,1,0,0
Methylobacterium sp. DM1,0,0,0,0,1,0,3,1
Methylobacterium sp. WL1,1,0,0,0,0,0,0,0
Methylorubrum extorquens,1,0,0,0,0,0,0,0
Microvirga sp. 17 mud 1-3,0,0,0,1,0,0,0,0
Methylocystis heyeri,0,1,0,0,3,0,0,0
Methylocystis sp. SC2,1,0,0,0,0,0,0,0
Terasakiella sp. SH-1,1,0,0,0,0,0,0,0
Aminobacter aminovorans,0,0,0,0,1,0,1,0
Chelativorans sp. BNC1,0,0,0,1,1,0,0,1
Mesorhizobium amorphae,0,0,0,0,1,1,0,0
Mesorhizobium ciceri,0,0,0,0,0,0,2,1
Mesorhizobium huakuii,1,0,1,1,0,0,1,0
Mesorhizobium loti,0,0,2,0,1,0,2,0
Mesorhizobium sp. 8,0,1,0,0,0,0,0,0
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,1,1,0,0,0,0,0,0
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1,0,0,0,1,0,0,0,0
