species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
g_Chitinophaga,11,8,20,10,13,7,15,3
g_Niabella,1,0,0,0,0,0,0,0
g_Cyclobacterium,0,1,0,0,0,0,1,1
g_Echinicola,2,0,2,3,0,0,2,0
g_Fibrella,0,1,2,1,4,3,2,3
g_Runella,0,0,1,0,1,1,1,1
g_Spirosoma,3,2,2,2,1,0,3,0
g_Flammeovirga,0,5,3,2,0,0,0,0
Flammeovirgaceae bacterium 311,15,17,83,21,26,57,110,43
g_Hymenobacter,23,23,74,25,50,53,96,49
g_Pontibacter,1,0,2,1,1,0,0,0
g_Rufibacter,0,0,0,1,0,0,0,0
g_Blattabacterium,0,2,0,1,0,0,0,0
g_Capnocytophaga,39,40,78,33,12,40,69,31
g_Cellulophaga,3,3,1,0,0,0,0,0
g_Dokdonia,2,0,6,4,0,2,2,2
g_Flavobacterium,14,6,35,11,8,22,26,17
g_Formosa,1,0,0,5,0,0,0,0
g_Gramella,2,0,0,0,0,0,1,0
g_Maribacter,3,9,60,17,10,15,66,24
g_Mesoflavibacter,7,3,18,2,2,11,15,2
g_Muricauda,1,1,2,1,0,0,0,0
g_Myroides,5,5,4,2,1,2,1,1
g_Nonlabens,3,0,1,0,0,2,1,0
g_Polaribacter,3,2,3,5,12,0,1,2
g_Salegentibacter,2,1,24,5,6,10,28,12
g_Tenacibaculum,1,1,0,0,0,0,1,0
g_Winogradskyella,7,5,11,4,5,3,20,12
Flavobacteriaceae bacterium,6,6,2,3,0,0,0,1
Flavobacteriaceae bacterium 10Alg115,7,13,11,10,5,10,13,11
Flavobacteriaceae bacterium 3519-10,8,4,3,6,5,9,6,1
Flavobacteriaceae bacterium F202Z8,6,6,6,3,0,0,2,2
Flavobacteriaceae bacterium MAR_2010_188,6,4,45,8,8,17,46,13
Flavobacteriaceae bacterium RR4-40,1,8,18,7,4,7,26,13
Flavobacteriaceae bacterium UJ101,4,2,0,3,0,0,0,0
g_Apibacter,3,2,17,4,6,9,22,5
g_Chryseobacterium,44,37,82,47,24,40,87,47
g_Elizabethkingia,12,5,8,12,1,1,4,0
g_Empedobacter,0,0,0,1,0,0,0,0
Candidatus Karelsulcia muelleri,1,0,1,0,0,0,1,0
Candidatus Walczuchella monophlebidarum,1,0,0,3,0,0,0,0
g_Mucilaginibacter,3,7,21,14,29,21,27,14
g_Pedobacter,1,2,11,0,0,5,10,5
g_Sphingobacterium,18,16,38,12,7,26,38,17
Sphingobacteriaceae bacterium GW460-11-11-14-LB5,10,5,13,7,5,6,18,6
Rhodothermus marinus,6,7,6,11,16,4,11,6
Salinibacter ruber,3,1,0,2,0,0,0,0
g_Chlamydia,0,1,0,0,0,0,0,0
g_Chlorobaculum,0,1,18,3,7,10,28,16
Anaerolineaceae bacterium oral taxon 439,3,2,1,4,0,0,0,0
g_Roseiflexus,0,0,0,0,2,2,0,2
g_Dehalococcoides,3,6,27,4,9,12,25,16
Anabaenopsis circularis,2,0,0,0,0,0,0,0
Dolichospermum compactum,2,1,0,1,0,0,0,0
Dolichospermum sp. UHCC 0315A,0,0,0,1,0,0,0,0
Nodularia spumigena,1,6,3,1,0,0,0,0
Raphidiopsis curvata,5,0,0,3,0,0,0,1
Sphaerospermopsis kisseleviana,3,3,2,2,2,0,0,0
Calothrix brevissima,3,4,0,1,0,0,0,0
Calothrix parasitica,2,4,1,2,0,0,1,0
Calothrix parietina,0,4,1,4,8,8,2,9
Calothrix sp. 336/3,1,1,1,0,0,0,0,0
Calothrix sp. NIES-2098,0,2,2,2,0,0,0,0
Calothrix sp. NIES-2100,0,1,0,0,0,1,0,0
Calothrix sp. NIES-3974,2,2,0,1,0,0,0,0
Calothrix sp. PCC 7507,1,0,0,0,1,1,1,1
Fischerella sp. NIES-3754,2,4,0,1,0,0,0,0
Fischerella sp. NIES-4106,1,1,0,4,0,0,0,0
Anabaena cylindrica,2,0,0,1,0,0,0,1
Anabaena sp. WA102,1,0,0,0,0,0,0,0
Nostoc carneum,1,2,1,2,0,0,0,0
Nostoc edaphicum,0,1,1,0,0,0,0,0
Nostoc flagelliforme,2,0,0,0,0,0,0,0
Nostoc linckia,3,6,1,2,0,0,0,0
Nostoc piscinale,0,2,1,1,0,0,0,0
Nostoc sp. C052,1,0,2,1,0,0,0,0
Nostoc sp. CENA543,2,4,5,1,3,4,4,5
Nostoc sp. Lobaria pulmonaria (5183) cyanobiont,0,1,0,0,0,0,0,0
Nostoc sp. NIES-2111,0,1,0,1,0,0,0,0
Nostoc sp. NIES-3756,2,1,0,0,0,0,0,0
Nostoc sp. NIES-4103,0,5,7,2,2,7,10,8
Nostoc sp. PCC 7107,1,3,0,1,0,0,0,0
Nostoc sp. PCC 7524,2,1,0,2,0,0,0,0
Nostoc sp. Peltigera membranacea cyanobiont N6,5,3,1,0,1,0,0,0
Nostoc sp. TCL240-02,0,0,0,1,0,0,0,0
Nostoc sp. TCL26-01,0,1,0,0,0,0,0,0
Nostoc sphaeroides,0,1,0,0,0,0,0,0
Trichormus azollae,0,1,0,0,0,0,0,0
Microchaete diplosiphon,4,2,0,0,0,0,0,0
Rivularia sp. PCC 7116,4,7,1,0,3,4,9,3
Scytonema sp. NIES-4073,1,2,0,0,0,0,0,0
Tolypothrix sp. PCC 7910,5,0,1,0,0,1,1,0
Synechococcus sp. LTW-R,2,0,0,1,3,3,4,2
Synechococcus sp. NIES-970,3,1,1,0,0,0,0,0
Synechococcus sp. PCC 7502,2,0,0,0,0,0,0,0
g_Deinococcus,0,2,0,5,0,0,0,0
g_Kyrpidia,0,1,0,1,3,1,0,0
g_Tumebacillus,3,1,0,0,0,0,0,0
g_Anoxybacillus,6,5,3,8,1,2,1,1
g_Bacillus,143,155,69,127,45,30,19,28
g_Geobacillus,4,13,4,10,7,7,1,2
g_Lysinibacillus,9,11,3,6,2,1,0,0
g_Mesobacillus,0,0,0,2,0,0,0,0
g_Oceanobacillus,0,0,0,2,0,0,0,0
g_Parageobacillus,0,1,0,0,0,0,0,0
g_Peribacillus,0,1,1,0,0,0,0,0
g_Virgibacillus,10,5,2,8,0,0,0,0
Bacillaceae bacterium TKL69,0,1,1,4,0,0,0,0
g_Listeria,6,7,2,1,0,0,0,0
g_Brevibacillus,14,18,6,4,0,0,0,0
g_Paenibacillus,89,118,71,81,37,30,28,28
Paenibacillaceae bacterium GAS479,4,9,9,5,11,9,11,6
g_Planococcus,9,9,1,4,0,0,0,0
g_Solibacillus,0,1,0,0,0,0,0,0
g_Sporosarcina,9,4,3,6,1,2,0,1
Salisediminibacterium selenitireducens,10,15,4,11,2,0,0,1
g_Macrococcus,3,2,1,3,0,0,0,1
g_Staphylococcus,44,23,14,27,3,3,5,12
Exiguobacterium acetylicum,0,1,0,0,0,0,0,0
Exiguobacterium antarcticum,2,2,2,3,0,0,0,0
Exiguobacterium mexicanum,2,9,1,6,0,0,0,0
Exiguobacterium artemiae,8,3,6,4,0,0,1,1
Exiguobacterium sp. AT1b,1,1,0,2,0,0,0,0
Exiguobacterium sp. N4-1P,1,2,0,5,0,0,0,0
Exiguobacterium sp. U13-1,0,0,1,0,0,0,0,0
Gemella haemolysans,6,9,6,7,3,1,0,0
Gemella morbillorum,3,3,2,2,0,0,0,0
Gemella sanguinis,5,1,1,2,0,0,0,0
Gemella sp. oral taxon 928,5,2,1,0,0,0,0,0
g_Aerococcus,3,3,1,4,0,0,0,0
g_Carnobacterium,3,1,0,0,0,0,0,0
g_Jeotgalibaca,5,4,1,5,0,0,0,0
g_Enterococcus,588,95,88,160,16,28,58,22
g_Tetragenococcus,0,1,0,2,0,0,0,0
g_Lactobacillus,72,64,72,83,43,42,70,51
g_Leuconostoc,9,7,3,2,0,0,0,0
g_Weissella,0,1,1,0,0,0,0,0
g_Lactococcus,2,2,1,5,1,0,1,1
g_Streptococcus,2516,1432,595,1870,24,23,30,23
g_Alkaliphilus,1,0,1,1,0,0,0,0
g_Candidatus Arthromitus,4,3,3,2,0,0,0,0
g_Clostridium,177,154,59,124,20,17,9,16
Clostridiaceae bacterium 14S0207,27,12,12,21,13,8,5,14
g_Aminipila,3,3,0,1,0,0,0,0
g_Mogibacterium,0,1,1,0,0,0,0,0
[Eubacterium] minutum,10,10,5,15,11,9,8,8
[Eubacterium] sulci,26,24,23,31,37,30,31,47
g_Thermaerobacter,2,1,1,0,1,2,0,0
g_Acetobacterium,0,3,1,0,0,0,0,0
g_Eubacterium,39,29,15,22,5,4,2,0
g_Hungateiclostridium,1,1,0,0,0,0,0,0
g_Anaerocolumna,20,34,18,25,0,0,0,0
g_Anaerostipes,18,42,26,21,1,4,4,2
g_Blautia,434,612,256,432,37,33,35,53
g_Butyrivibrio,26,38,20,20,5,4,4,5
g_Cellulosilyticum,40,37,37,30,10,8,33,14
g_Enterocloster,26,27,15,9,0,0,1,0
g_Lachnoclostridium,54,68,33,57,0,0,0,0
g_Lacrimispora,25,36,13,30,0,0,0,0
g_Roseburia,433,603,200,396,8,5,7,10
Lachnospiraceae bacterium,612,1243,540,834,15,20,11,19
Lachnospiraceae bacterium Choco86,2295,3358,1296,2205,75,53,54,62
Lachnospiraceae bacterium GAM79,1243,1756,699,1157,97,91,44,86
Lachnospiraceae bacterium KM106-2,350,453,165,322,8,3,7,10
Lachnospiraceae bacterium oral taxon 500,23,22,13,34,7,5,6,5
g_Dehalobacter,10,16,2,9,1,0,0,1
g_Desulfosporosinus,1,2,0,3,0,0,0,0
g_Desulfotomaculum,1,2,2,0,0,0,0,0
Peptococcaceae bacterium DCMF,8,9,2,10,1,2,4,1
g_Romboutsia,44,11,2,8,0,0,0,0
Peptostreptococcaceae bacterium oral taxon 929,17,12,8,15,11,12,9,11
g_Ruminococcus,3,2,1,4,14,13,5,20
[Clostridium] cellulosi,15,23,31,30,33,29,36,50
Ruminococcaceae bacterium CPB6,3,4,6,6,0,2,1,4
Ruminococcaceae bacterium LAM 19011,1,0,0,0,0,0,0,0
Ruminococcaceae bacterium LBM 19010,0,1,0,0,9,0,1,1
Flintibacter sp. KGMB00164,56,44,36,64,26,32,10,37
Intestinimonas butyriciproducens,12,12,9,18,1,3,4,2
Massilistercora timonensis,565,801,351,486,37,82,64,82
Anoxybacter fermentans,7,7,1,2,0,0,0,0
g_Thermoanaerobacter,14,13,37,18,2,15,37,15
g_Caldicellulosiruptor,16,17,9,13,14,2,7,13
g_Thermoanaerobacterium,2,2,2,2,0,0,0,0
g_Erysipelothrix,7,1,1,6,5,7,3,3
g_Turicibacter,1,0,0,0,0,0,0,0
Erysipelotrichaceae bacterium GAM147,91,74,33,54,8,9,3,2
g_Acidaminococcus,6,3,1,3,0,0,0,0
g_Megamonas,4,5,1,1,0,0,0,0
g_Selenomonas,3,6,3,7,6,4,7,6
g_Dialister,118,48,75,58,16,39,65,54
g_Megasphaera,7,0,0,1,0,0,1,0
g_Veillonella,74,12,1,12,0,0,0,0
g_Anaerococcus,2,0,0,0,0,0,0,0
Schnuerera ultunensis,7,9,6,8,1,1,0,0
g_Fusobacterium,19,5,5,7,3,6,5,5
g_Leptotrichia,13,9,2,7,7,2,2,5
g_Gemmatimonas,0,0,0,0,0,0,0,1
g_Leptospirillum,3,0,0,1,0,0,0,0
g_Sedimentisphaera,1,0,0,1,0,0,0,0
Gemmataceae bacterium,1,0,2,2,1,0,1,0
Planctomycetes bacterium I41,1,2,1,0,0,0,0,0
g_Acidithiobacillus,1,0,1,0,0,0,0,0
g_Brevundimonas,3,6,37,5,6,13,26,15
g_Caulobacter,2,0,0,0,0,0,0,0
Caulobacteraceae bacterium OTSz_A_272,5,0,0,1,0,0,0,0
endosymbiont of Acanthamoeba sp. UWC8,1,2,0,0,0,0,0,0
alpha proteobacterium HIMB5,3,0,0,0,0,0,0,0
Candidatus Fonsibacter ubiquis,1,0,0,2,0,0,0,0
g_Martelella,1,3,0,2,0,0,0,0
g_Bartonella,5,4,4,6,1,0,3,1
Beijerinckiaceae bacterium,0,1,0,0,0,0,0,0
Beijerinckiaceae bacterium RH AL1,3,0,0,0,0,0,0,0
g_Bosea,1,1,1,4,5,3,4,2
g_Bradyrhizobium,12,16,11,12,22,14,12,13
g_Tardiphaga,1,0,0,0,0,0,0,0
Bradyrhizobiaceae bacterium SG-6C,3,0,0,6,0,0,0,0
g_Brucella,5,0,5,1,1,2,2,1
g_Ochrobactrum,1,4,4,1,0,0,0,0
g_Blastochloris,0,1,0,0,0,0,0,0
g_Devosia,0,0,1,0,1,0,0,1
g_Methylobacterium,3,0,2,1,0,3,0,1
g_Methylorubrum,3,2,4,1,9,2,2,1
g_Mesorhizobium,13,9,4,9,3,3,0,5
g_Agrobacterium,5,9,38,15,6,24,30,16
g_Rhizobium,15,19,39,10,9,10,29,10
g_Sinorhizobium,1,0,1,1,0,0,0,0
Rhodobiaceae bacterium,1,5,27,5,7,17,27,17
Candidatus Hodgkinia cicadicola,0,0,1,0,0,0,0,0
Hartmannibacter diazotrophicus,0,0,0,0,3,1,1,0
Methyloceanibacter caenitepidi,2,0,1,1,0,0,0,0
Methyloceanibacter sp. wino2,3,4,1,1,0,0,2,0
Methyloligella sp. GL2,4,3,1,1,1,0,0,0
Nordella sp. HKS 07,3,7,1,3,4,1,0,0
Pseudorhodoplanes sinuspersici,1,3,5,1,4,2,5,6
g_Labrenzia,4,4,1,4,5,4,3,2
g_Leisingera,1,2,0,1,0,0,0,0
g_Paracoccus,0,2,0,0,0,0,0,0
g_Roseivivax,1,1,0,0,0,1,1,0
g_Roseovarius,1,0,0,1,0,0,0,0
g_Ruegeria,0,0,1,0,0,0,0,0
g_Stappia,0,0,0,1,0,0,0,0
g_Sulfitobacter,0,1,0,1,0,0,2,0
Rhodobacteraceae bacterium,3,6,1,3,0,0,1,0
Rhodobacteraceae bacterium 9Alg 56,1,0,0,1,8,6,0,4
Rhodobacteraceae bacterium BAR1,2,0,1,1,0,0,0,0
Rhodobacteraceae bacterium QY30,1,2,1,2,0,0,0,0
Rhodobacteraceae bacterium RR4-56,0,1,0,0,2,1,0,0
Rhodobacteraceae bacterium SC52,1,3,0,1,0,0,0,0
Rhodobacteraceae bacterium SH-1,0,1,0,0,0,1,0,0
g_Acetobacter,3,5,12,6,1,5,6,5
g_Acidiphilium,0,0,0,1,0,0,2,0
g_Commensalibacter,1,1,1,0,0,0,0,0
g_Gluconobacter,1,2,25,10,1,13,26,16
g_Komagataeibacter,1,1,5,2,2,1,9,5
g_Roseomonas,1,2,1,3,0,0,0,0
Acetobacteraceae bacterium,5,6,27,11,13,22,16,18
g_Azospirillum,4,9,33,7,3,14,35,29
g_Magnetospirillum,1,0,0,0,0,0,0,0
g_Thalassospira,0,1,0,3,0,0,0,0
g_Wolbachia,5,3,1,2,0,0,0,0
g_Rickettsia,7,15,7,7,7,5,2,7
g_Altererythrobacter,0,0,1,1,0,0,0,0
g_Erythrobacter,0,0,1,0,0,0,0,0
g_Blastomonas,6,0,0,3,0,0,0,0
g_Sphingobium,8,4,5,6,6,17,3,6
g_Sphingomonas,1,2,0,3,2,2,0,0
g_Sphingopyxis,0,1,0,0,0,0,0,0
g_Sphingorhabdus,1,2,0,0,0,0,0,0
Casimicrobium huifangae,3,1,0,2,0,0,0,0
g_Achromobacter,9,8,0,2,0,1,0,0
g_Alcaligenes,6,1,0,3,2,1,1,0
g_Bordetella,3,1,0,4,0,0,0,0
Alcaligenaceae bacterium SJ-26,4,0,0,0,0,0,0,0
g_Burkholderia,16,15,14,23,19,9,8,7
g_Caballeronia,0,3,0,1,0,0,0,0
g_Cupriavidus,236,43,25,81,6,2,2,3
g_Mycoavidus,1,0,0,0,0,0,0,0
g_Pandoraea,3,4,0,1,1,1,0,1
g_Paraburkholderia,16,5,4,8,0,6,2,1
g_Polynucleobacter,4,0,0,0,0,0,0,0
g_Ralstonia,4,3,2,3,9,5,3,4
g_Acidovorax,6,2,1,5,0,0,0,0
g_Comamonas,3,1,7,2,0,2,2,0
g_Delftia,6,1,1,2,0,0,0,0
g_Hydrogenophaga,1,1,2,2,9,0,3,5
g_Polaromonas,2,0,2,1,0,0,0,0
g_Variovorax,0,3,0,2,0,0,0,0
g_Herbaspirillum,2,4,1,2,0,2,0,0
g_Janthinobacterium,5,0,1,1,0,1,1,0
g_Massilia,5,2,5,4,8,3,2,0
g_Undibacterium,2,1,0,0,0,0,0,0
g_Sutterella,1,1,1,2,0,0,0,0
Aquabacterium olei,1,1,0,0,0,0,0,0
Inhella inkyongensis,0,2,1,0,0,0,0,0
Leptothrix cholodnii,2,1,2,4,5,3,0,1
Methylibium petroleiphilum,1,0,0,0,0,0,0,0
Methylibium sp. Pch-M,6,2,27,9,3,13,22,8
Mitsuaria sp. 7,1,1,1,0,0,0,0,0
Paucibacter sp. KCTC 42545,2,4,11,3,1,2,6,8
Rhizobacter gummiphilus,2,2,2,3,9,5,2,7
Roseateles depolymerans,0,0,0,0,0,0,1,0
Rubrivivax gelatinosus,0,1,1,3,0,1,3,0
Sphaerotilus natans,0,1,1,0,1,0,0,0
Thiomonas intermedia,2,0,0,1,0,0,0,0
Thiomonas sp. X19,1,2,0,1,0,1,0,0
Xylophilus sp. KACC 21265,1,0,0,0,0,1,0,0
g_Aquitalea,3,0,0,0,0,0,0,0
g_Chromobacterium,10,3,1,4,4,3,1,4
g_Eikenella,1,0,0,0,0,0,0,0
g_Kingella,0,1,0,0,0,0,0,0
g_Neisseria,10,13,14,7,8,13,12,8
Neisseriaceae bacterium DSM 100970,1,2,0,3,0,0,0,0
g_Methylovorus,1,4,0,10,9,4,7,5
g_Nitrosomonas,0,3,1,4,0,0,0,1
Sterolibacteriaceae bacterium J5B,1,0,0,0,1,0,0,0
Sterolibacteriaceae bacterium M52,6,0,1,0,7,3,0,3
g_Azospira,0,4,1,0,0,0,0,0
Zoogloeaceae bacteirum Par-f-2,0,0,0,0,1,1,1,1
Candidatus Desulfofervidus auxilii,6,1,2,2,0,0,1,0
g_Desulfovibrio,12,3,4,12,0,0,1,0
g_Pseudodesulfovibrio,0,0,1,1,4,2,2,6
g_Geobacter,3,3,1,6,6,1,2,0
g_Anaeromyxobacter,1,1,0,1,0,0,0,0
g_Myxococcus,1,0,1,0,0,0,0,0
Minicystis rosea,1,8,5,4,10,7,11,5
g_Arcobacter,4,4,10,1,0,1,7,2
g_Campylobacter,32,28,11,15,0,3,4,4
g_Sulfurospirillum,0,1,0,1,0,1,0,0
Arcobacter sp. LPB0137,1,1,0,3,3,0,4,4
g_Helicobacter,5,0,0,0,0,0,0,0
g_Sulfurimonas,0,4,33,2,10,14,30,21
Nitratifractor salsuginis,6,7,0,4,0,0,0,0
g_Aeromonas,14,15,33,16,17,8,28,8
g_Alteromonas,11,7,0,3,1,0,0,0
g_Marinobacter,6,3,8,9,4,1,4,2
g_Colwellia,2,0,0,1,0,0,0,0
g_Idiomarina,0,0,0,1,0,0,0,0
Idiomarinaceae bacterium HL-53,0,4,20,2,3,12,19,10
g_Pseudoalteromonas,13,7,7,9,1,5,3,1
g_Shewanella,13,9,17,6,7,4,22,14
Halieaceae bacterium IMCC3088,1,1,0,0,0,0,0,0
g_Microbulbifer,0,0,0,1,0,0,0,0
g_Nitrosococcus,1,0,2,1,1,4,2,1
Chromatiaceae bacterium 2141T.STBD.0c.01a,0,2,2,1,0,0,2,0
Chromatiaceae bacterium No.7,0,0,7,2,1,5,4,2
g_Ectothiorhodospira,0,2,0,2,0,0,0,0
g_Thioalkalivibrio,1,0,1,0,0,0,3,1
Ectothiorhodospiraceae bacterium 2226,4,1,0,0,3,2,0,1
Ectothiorhodospiraceae bacterium BW-2,0,0,0,2,0,0,0,0
Thiohalobacter thiocyanaticus,3,0,1,1,0,0,0,0
g_Buttiauxella,1,0,0,0,0,0,0,0
g_Citrobacter,44,80,27,47,2,2,1,1
g_Cronobacter,3,2,1,0,0,0,0,0
g_Enterobacter,20,31,49,25,21,34,53,23
g_Escherichia,691,1466,568,902,0,0,0,0
g_Klebsiella,14324,3461,1342,4836,2,6,1,4
g_Kosakonia,3,3,3,0,0,0,0,0
g_Leclercia,4,4,3,4,0,0,1,1
g_Raoultella,3,5,2,5,0,0,0,0
g_Salmonella,8,0,3,3,10,4,2,8
g_Shigella,10,22,7,10,0,0,0,0
Enterobacteriaceae bacterium ENNIH1,3,1,0,0,0,0,0,0
Enterobacteriaceae bacterium strain FGI 57,3,3,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia cincticornis,0,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia crassipes,0,1,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia piscatrix,1,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia provostii,2,0,1,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia proxima,0,0,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia semicuprea,1,0,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia thalassina,2,2,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Macroplea appendiculata,0,3,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Macroplea mutica,1,0,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris braccata,2,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris rustica,0,3,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris sericea,1,0,0,0,0,0,0,0
Plautia stali symbiont,4,0,22,1,5,4,17,8
secondary endosymbiont of Ctenarytaina eucalypti,0,2,1,1,0,0,0,1
secondary endosymbiont of Heteropsylla cubana,2,0,0,0,0,0,0,0
secondary endosymbiont of Trabutina mannipara,1,0,0,0,0,0,0,0
g_Erwinia,5,4,1,2,0,0,0,0
g_Pantoea,3,4,3,4,0,0,0,0
Erwiniaceae bacterium PD-1,3,1,0,3,0,0,0,0
g_Edwardsiella,10,2,3,2,4,0,0,1
g_Hafnia,2,1,3,0,7,6,1,8
g_Arsenophonus,2,0,0,1,0,0,0,0
g_Proteus,2,4,1,0,0,0,0,0
g_Providencia,5,8,10,7,1,2,6,2
g_Xenorhabdus,0,0,2,0,0,0,0,0
g_Brenneria,4,5,6,2,3,1,0,0
g_Dickeya,6,2,5,4,8,1,5,2
g_Pectobacterium,6,6,8,5,0,0,1,0
g_Sodalis,0,1,0,1,0,0,0,0
g_Rahnella,5,0,1,2,0,0,0,0
g_Serratia,23,17,5,7,0,0,0,0
g_Yersinia,14,9,9,10,2,5,1,6
Phytobacter ursingii,1,0,0,1,1,3,2,3
Plesiomonas shigelloides,1,2,0,2,0,0,0,0
g_Legionella,3,2,1,1,0,2,0,0
g_Methylomicrobium,1,3,1,0,0,0,0,0
g_Methylomonas,0,2,1,0,1,0,1,0
Methylophilus methylotrophus,0,1,0,1,0,0,0,0
g_Alcanivorax,2,0,1,0,0,0,0,0
g_Cobetia,1,0,0,0,0,0,0,0
g_Halomonas,13,12,7,9,9,13,15,6
g_Kushneria,0,0,0,1,1,0,0,0
g_Actinobacillus,5,1,1,4,0,0,0,0
g_Aggregatibacter,0,0,0,1,0,0,0,0
g_Basfia,1,0,0,2,0,0,0,0
g_Haemophilus,9,2,12,6,3,13,18,12
g_Mannheimia,4,0,0,2,0,2,0,1
g_Pasteurella,3,2,0,0,0,0,0,0
Pasteurella aerogenes,2,4,1,1,0,0,0,0
Pasteurellaceae bacterium RH1A,4,3,2,1,0,0,0,0
g_Acinetobacter,25,14,12,21,15,10,17,11
g_Moraxella,2,2,1,2,0,0,0,0
g_Psychrobacter,11,3,2,5,0,0,1,0
Moraxellaceae bacterium HYN0046,2,0,0,0,0,0,0,0
g_Azotobacter,0,0,0,0,1,1,0,0
g_Pseudomonas,82,98,138,98,65,86,111,82
Pseudomonadaceae bacterium SI-3,0,0,0,0,0,0,1,0
g_Allofrancisella,1,0,0,1,0,0,0,0
g_Francisella,5,1,2,2,1,0,2,1
g_Cycloclasticus,2,0,2,2,0,0,0,0
g_Vibrio,21,18,61,20,11,21,43,20
g_Luteimonas,0,0,0,0,4,1,1,0
g_Stenotrophomonas,10,5,0,5,3,2,6,1
g_Xanthomonas,8,13,25,2,7,12,27,17
g_Brachyspira,2,3,1,5,5,0,0,6
g_Leptospira,4,1,0,3,0,0,0,0
g_Borrelia,1,0,0,0,0,0,0,0
g_Borreliella,3,3,1,1,0,0,0,0
g_Treponema,2,6,2,5,19,17,2,12
g_Candidatus Phytoplasma,1,2,4,5,0,0,0,0
g_Marinitoga,5,3,2,1,1,0,0,0
g_Fervidobacterium,2,5,0,0,1,5,8,12
g_Thermosipho,2,1,0,1,0,0,0,0
g_Pseudothermotoga,2,3,1,1,0,0,0,0
g_Thermotoga,2,13,37,8,10,15,37,14
g_Methylacidiphilum,0,0,0,1,0,0,0,0
Opitutaceae bacterium TAV5,4,1,3,3,6,2,3,8
g_Akkermansia,2,4,1,4,0,0,0,0
g_Taipeivirus,0,1,0,0,0,0,0,0
Kyungwonvirus Esp29491,1,0,0,0,0,0,0,0
g_Sepunavirus,0,1,0,0,0,0,0,0
Siophivirus SIOphi,0,1,0,1,0,0,0,0
Lactobacillus phage 521B,0,0,1,0,0,0,0,0
g_Alcyoneusvirus,2,0,0,1,0,0,0,0
g_Firehammervirus,0,1,0,0,0,0,0,0
g_Tequatrovirus,0,1,0,0,0,0,0,0
Aeromonas phage 4_L372XY,1,0,0,0,0,0,0,0
Cinqassovirus aeh1,0,0,0,1,0,0,0,0
Donellivirus gee,0,3,0,0,0,0,0,0
Petsuvirus pEtSU,0,0,3,0,0,0,0,0
Pseudotevenvirus RB16,0,0,1,0,0,0,0,0
Pseudotevenvirus RB43,0,0,1,0,0,0,0,0
Sphingomonas phage PAU,0,0,1,0,0,0,0,1
Streptococcus phage EJ-1,0,1,0,0,0,0,0,0
Vibrio phage 11895-B1,0,0,1,0,0,0,0,0
Arthrobacter phage Anjali,1,1,0,0,0,0,0,0
Bacteroides phage crAss001,1,0,0,0,0,0,0,0
g_Austintatiousvirus,0,3,0,1,2,4,0,0
g_Bongovirus,0,1,0,0,0,0,0,0
g_Ceduovirus,0,2,0,0,0,0,0,0
Bacteroides phage B40-8,0,1,0,0,0,0,0,0
Cellulophaga phage phi10:1,0,0,0,0,0,1,0,0
Enterococcus phage EFRM31,1,0,0,0,0,0,0,0
Lactobacillus phage LfeSau,0,0,1,0,0,0,0,0
Salmonella phage 64795_sal3,0,0,0,0,0,2,0,0
Synechococcus phage S-CBS3,1,0,0,0,0,0,0,0
Acidilobus saccharovorans,1,0,0,0,0,0,0,0
Caldisphaera lagunensis,1,1,0,2,0,0,0,0
Aeropyrum camini,0,0,0,1,0,0,0,0
Staphylothermus hellenicus,0,1,0,0,0,0,0,0
Staphylothermus marinus,1,1,0,2,0,0,0,0
Fervidicoccus fontis,0,1,0,0,0,0,0,0
Acidianus ambivalens,1,2,0,0,0,0,0,0
Acidianus brierleyi,0,2,1,0,0,0,0,0
Acidianus hospitalis,1,0,0,0,0,0,0,0
Acidianus manzaensis,3,2,0,1,0,0,0,0
Metallosphaera tengchongensis,0,0,0,1,0,0,0,0
Saccharolobus solfataricus,1,0,1,0,0,0,0,0
Stygiolobus azoricus,1,1,2,0,0,0,0,0
Sulfodiicoccus acidiphilus,1,1,0,0,0,0,0,0
Saccharolobus islandicus,0,0,1,1,0,0,0,0
Sulfolobus sp. A20,3,0,0,3,0,0,0,0
Sulfolobus sp. E5-1-F,1,0,0,0,0,0,0,0
Sulfurisphaera tokodaii,0,3,1,0,0,0,0,0
Thermofilum adornatum,0,1,0,0,0,0,0,0
