species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Coriobacteriaceae bacterium 68-1-3,38,8,2,7,3,1,0,3
g_Adlercreutzia,314,93,33,136,3,0,2,0
g_Eggerthella,33,4,2,15,0,0,0,0
g_Gordonibacter,396,56,16,88,10,5,4,7
Eggerthellaceae bacterium zg-1050,34,7,1,8,7,7,3,2
g_Rubrobacter,2,0,0,1,0,0,0,0
g_Hydrogenobaculum,2,1,0,1,0,0,0,0
Thermosulfidibacter takaii,1,0,0,0,0,0,0,0
g_Bacteroides,12457,16745,12847,19330,29279,28842,20003,37133
g_Dysgonomonas,40,27,57,28,6,22,47,25
g_Duncaniella,74,82,293,77,80,149,297,119
g_Muribaculum,2,3,1,0,0,0,2,0
Muribaculaceae bacterium DSM 108610,137,147,556,167,187,340,599,321
g_Porphyromonas,6,9,9,5,5,10,10,7
g_Prevotella,738,632,4645,991,908,2302,4597,2241
g_Alistipes,1045,707,540,940,1600,986,740,597
g_Parabacteroides,3192,5296,2130,3204,86,137,199,126
g_Tannerella,4,4,2,1,0,0,1,0
Candidatus Azobacteroides pseudotrichonymphae,24,18,7,15,1,2,5,1
Phocaeicola dorei,16682,20923,22051,35024,144959,72887,48818,44667
Phocaeicola salanitronis,955,938,1137,836,258,477,797,451
Phocaeicola vulgatus,14896,39706,42588,68293,131502,144945,96905,186052
g_Draconibacterium,5,1,1,2,7,0,3,2
Prolixibacteraceae bacterium WC007,29,30,14,25,12,15,16,14
g_Chitinophaga,14,15,30,16,15,11,30,8
g_Cyclobacterium,0,2,1,1,0,0,0,0
g_Echinicola,2,3,22,8,3,8,17,4
g_Fibrella,0,1,3,1,4,3,2,2
g_Runella,0,0,14,1,1,7,15,11
g_Spirosoma,6,2,0,2,0,0,1,0
g_Flammeovirga,1,6,2,2,0,0,0,0
Flammeovirgaceae bacterium 311,10,18,72,17,18,40,89,34
g_Adhaeribacter,1,0,0,0,0,0,0,0
g_Hymenobacter,26,17,77,28,51,52,93,46
g_Pontibacter,1,0,2,1,0,0,0,0
g_Rufibacter,0,0,0,1,0,0,0,0
g_Blattabacterium,1,1,0,3,0,0,0,0
g_Aequorivita,0,1,0,0,0,0,0,0
g_Aquimarina,0,0,1,0,1,0,1,1
g_Capnocytophaga,39,38,73,30,19,34,58,33
g_Cellulophaga,2,3,1,1,0,0,0,0
g_Dokdonia,3,5,10,3,3,8,7,4
g_Flavobacterium,16,11,27,7,4,13,18,12
g_Formosa,1,1,0,3,0,0,0,0
g_Gramella,2,1,1,0,0,0,0,0
g_Maribacter,3,8,35,8,7,11,39,14
g_Mesoflavibacter,8,2,13,4,2,7,12,4
g_Muricauda,0,2,0,1,0,0,0,0
g_Myroides,4,6,5,6,0,1,0,2
g_Nonlabens,5,5,1,3,2,3,3,0
g_Polaribacter,6,7,4,7,11,3,2,4
g_Salegentibacter,1,1,16,4,3,9,19,11
g_Tenacibaculum,1,1,0,1,0,0,0,0
g_Winogradskyella,5,7,43,15,14,18,49,17
Flavobacteriaceae bacterium,6,7,2,2,0,0,0,0
Flavobacteriaceae bacterium 10Alg115,8,13,8,11,5,9,7,8
Flavobacteriaceae bacterium 3519-10,8,6,3,3,4,8,5,1
Flavobacteriaceae bacterium F202Z8,7,7,3,3,1,0,0,2
Flavobacteriaceae bacterium MAR_2010_188,7,6,40,8,7,15,41,24
Flavobacteriaceae bacterium RR4-40,4,10,27,8,6,13,32,16
Flavobacteriaceae bacterium UJ101,6,3,0,4,0,0,0,0
g_Apibacter,2,6,19,4,7,10,21,7
g_Chryseobacterium,50,41,72,52,17,32,59,32
g_Elizabethkingia,14,12,44,22,4,9,24,13
g_Empedobacter,0,0,0,1,0,0,0,0
Candidatus Karelsulcia muelleri,3,1,0,0,0,0,0,0
Candidatus Walczuchella monophlebidarum,0,0,0,2,0,0,0,0
g_Mucilaginibacter,6,13,27,15,23,28,36,14
g_Pedobacter,3,3,5,2,0,2,5,2
g_Sphingobacterium,18,16,43,13,11,21,36,15
Sphingobacteriaceae bacterium GW460-11-11-14-LB5,11,11,19,8,11,13,28,7
Rhodothermus marinus,8,5,5,10,16,6,6,8
Salinibacter ruber,3,1,2,2,3,0,0,1
g_Chlamydia,1,1,0,0,0,0,0,0
g_Chlorobaculum,0,1,13,3,5,8,19,13
Anaerolineaceae bacterium oral taxon 439,4,1,0,5,1,2,2,0
g_Roseiflexus,0,0,0,0,1,2,0,1
g_Dehalococcoides,3,7,19,3,6,9,16,9
Anabaenopsis circularis,3,0,0,1,0,0,0,0
Dolichospermum compactum,2,0,0,2,0,0,0,0
Dolichospermum sp. UHCC 0315A,1,0,1,1,0,0,0,0
Nodularia spumigena,2,5,4,0,0,0,0,0
Raphidiopsis curvata,6,0,0,3,0,0,0,0
Sphaerospermopsis kisseleviana,4,4,3,4,2,2,2,4
Calothrix brevissima,2,4,0,1,0,0,0,0
Calothrix parasitica,7,6,2,5,0,2,0,0
Calothrix parietina,3,4,2,3,8,8,2,9
Calothrix sp. 336/3,2,3,11,3,3,6,12,9
Calothrix sp. NIES-2098,2,3,2,2,0,0,0,0
Calothrix sp. NIES-2100,0,1,1,1,3,1,2,5
Calothrix sp. NIES-3974,4,1,0,1,0,0,0,0
Calothrix sp. PCC 7507,1,1,0,0,1,1,1,1
Fischerella sp. NIES-3754,3,4,1,3,0,0,0,0
Fischerella sp. NIES-4106,2,1,0,4,0,0,0,0
Anabaena cylindrica,1,0,0,3,0,1,1,2
Anabaena sp. 90,1,0,0,0,0,0,0,0
Anabaena sp. WA102,0,0,0,1,0,0,0,0
Cylindrospermum stagnale,2,5,0,1,0,0,0,0
Nostoc carneum,2,3,1,5,0,0,0,0
Nostoc edaphicum,0,2,0,0,0,0,0,0
Nostoc flagelliforme,4,0,1,1,0,0,0,0
Nostoc linckia,3,5,0,2,5,4,0,1
Nostoc piscinale,0,1,1,2,0,0,0,0
Nostoc sp. ATCC 53789,1,0,0,0,0,0,0,0
Nostoc sp. C052,1,3,3,7,0,0,0,0
Nostoc sp. CENA543,3,4,5,5,3,4,1,7
Nostoc sp. NIES-2111,0,1,0,1,0,0,0,0
Nostoc sp. NIES-3756,2,1,0,0,0,0,0,0
Nostoc sp. NIES-4103,3,6,23,7,3,13,17,7
Nostoc sp. PCC 7107,1,3,0,1,0,0,0,0
Nostoc sp. PCC 7524,3,4,1,2,0,0,0,0
Nostoc sp. Peltigera membranacea cyanobiont N6,7,3,1,1,0,0,0,0
Nostoc sp. TCL240-02,0,0,0,1,0,0,0,0
Nostoc sp. TCL26-01,0,2,0,0,0,0,0,0
Nostoc sphaeroides,0,3,0,0,0,0,0,0
Microchaete diplosiphon,5,6,1,0,4,4,2,7
Rivularia sp. PCC 7116,5,6,1,0,1,2,4,1
Scytonema sp. HK-05,3,1,0,0,0,0,0,0
Scytonema sp. NIES-4073,1,2,0,0,0,0,0,0
Tolypothrix sp. PCC 7910,4,1,14,4,3,7,18,7
g_Deinococcus,1,1,2,4,2,2,0,0
g_Kyrpidia,0,1,0,1,1,2,1,1
g_Tumebacillus,2,0,0,0,0,0,0,0
g_Anoxybacillus,8,8,3,5,4,3,0,2
g_Bacillus,171,177,110,134,52,52,59,53
g_Geobacillus,5,13,5,9,3,4,0,2
g_Lysinibacillus,9,11,27,12,9,13,15,13
g_Mesobacillus,0,0,0,1,0,0,0,0
g_Oceanobacillus,2,0,0,1,0,0,0,0
g_Parageobacillus,0,2,0,0,0,0,0,0
g_Peribacillus,0,1,1,0,0,0,0,0
g_Virgibacillus,12,7,5,7,3,1,2,1
Bacillaceae bacterium TKL69,2,4,1,5,0,0,0,0
g_Listeria,8,6,3,2,0,0,0,0
g_Brevibacillus,13,18,7,5,0,0,0,0
g_Paenibacillus,107,137,87,108,49,50,42,42
Paenibacillaceae bacterium GAS479,5,12,24,10,16,16,29,21
g_Planococcus,6,10,4,4,0,0,0,0
g_Solibacillus,0,1,0,0,0,0,0,0
g_Sporosarcina,10,5,4,7,3,2,0,1
Salisediminibacterium selenitireducens,8,17,3,7,1,1,1,3
g_Macrococcus,2,2,1,1,0,0,0,0
g_Staphylococcus,56,32,17,28,4,1,2,7
Exiguobacterium acetylicum,0,3,0,0,0,0,0,0
Exiguobacterium antarcticum,1,2,3,2,2,3,1,3
Exiguobacterium mexicanum,3,7,3,3,0,0,0,0
Exiguobacterium artemiae,10,6,4,3,0,1,1,2
Exiguobacterium sp. AT1b,1,0,0,3,0,0,0,0
Exiguobacterium sp. MH3,3,0,0,0,0,0,0,0
Exiguobacterium sp. N4-1P,1,4,0,4,0,0,0,0
Exiguobacterium sp. U13-1,1,0,1,1,0,0,0,0
Exiguobacterium sp. ZWU0009,2,2,0,0,0,0,0,0
Gemella haemolysans,6,11,5,9,2,1,0,0
Gemella morbillorum,4,3,2,2,0,0,0,0
Gemella sanguinis,5,3,2,3,0,0,0,0
Gemella sp. oral taxon 928,6,1,1,0,0,0,0,0
g_Aerococcus,5,3,1,3,0,0,0,0
g_Carnobacterium,3,1,0,0,0,0,0,0
g_Jeotgalibaca,5,6,4,6,0,0,0,0
g_Enterococcus,603,98,87,166,19,30,54,26
g_Tetragenococcus,0,1,0,1,0,0,0,0
g_Lactobacillus,77,63,56,69,29,28,43,36
g_Leuconostoc,9,11,3,2,0,0,0,0
g_Weissella,0,2,1,0,0,0,0,0
g_Lactococcus,4,7,13,7,4,8,14,6
g_Streptococcus,2575,1427,628,1896,35,40,83,48
g_Alkaliphilus,0,0,1,0,0,0,0,0
g_Candidatus Arthromitus,4,4,3,4,0,0,0,0
g_Clostridium,172,169,81,123,25,26,20,21
Clostridiaceae bacterium 14S0207,24,16,10,14,8,5,4,7
g_Aminipila,3,2,0,1,0,0,0,0
g_Mogibacterium,2,0,1,0,0,0,0,0
[Eubacterium] minutum,8,12,6,15,12,12,8,8
[Eubacterium] sulci,23,37,27,27,36,32,40,47
g_Thermaerobacter,2,1,0,0,1,1,0,1
g_Acetobacterium,0,4,1,2,0,0,0,0
g_Eubacterium,39,27,18,25,8,4,4,2
g_Hungateiclostridium,1,1,0,0,0,0,0,0
g_Anaerocolumna,22,29,18,21,0,0,0,0
g_Anaerostipes,17,42,21,18,1,2,3,1
g_Blautia,392,561,256,401,38,36,54,48
g_Butyrivibrio,22,35,16,19,2,2,1,4
g_Cellulosilyticum,32,33,26,28,4,6,15,7
g_Enterocloster,22,19,13,9,0,2,1,1
g_Lachnoclostridium,48,72,32,55,0,0,0,0
g_Lacrimispora,28,31,12,31,0,0,0,0
g_Roseburia,331,419,126,275,22,9,7,16
Lachnospiraceae bacterium,531,939,402,627,23,25,8,18
Lachnospiraceae bacterium Choco86,2029,2911,1135,1918,102,80,70,110
Lachnospiraceae bacterium GAM79,1041,1437,566,974,118,121,84,136
Lachnospiraceae bacterium KM106-2,321,399,141,275,10,5,7,14
Lachnospiraceae bacterium oral taxon 500,25,27,13,30,4,3,3,3
g_Oscillibacter,1,0,0,0,0,0,0,0
g_Dehalobacter,12,16,2,8,3,2,1,2
g_Desulfitobacterium,0,0,0,0,1,0,0,0
g_Desulfosporosinus,0,2,0,3,0,0,0,0
g_Desulfotomaculum,3,1,2,0,0,0,0,0
Peptococcaceae bacterium DCMF,13,11,10,17,7,9,12,8
g_Romboutsia,48,12,2,9,0,0,0,0
Peptostreptococcaceae bacterium oral taxon 929,20,14,28,16,10,10,13,11
g_Ruminococcus,2,4,4,5,8,11,3,9
[Clostridium] cellulosi,16,28,27,23,31,33,37,39
Ruminococcaceae bacterium CPB6,5,4,7,11,11,10,7,15
Ruminococcaceae bacterium LAM 19011,1,1,0,0,0,0,0,0
Ruminococcaceae bacterium LBM 19010,0,3,0,2,5,0,0,1
Flintibacter sp. KGMB00164,66,54,53,85,71,90,42,102
Intestinimonas butyriciproducens,13,13,8,17,7,5,6,15
Massilistercora timonensis,564,797,367,519,78,125,95,125
Anoxybacter fermentans,11,12,2,5,1,0,2,0
g_Moorella,1,2,1,1,6,4,2,2
g_Thermoanaerobacter,18,15,29,18,6,13,26,10
g_Caldicellulosiruptor,16,24,14,19,19,10,7,18
g_Thermoanaerobacterium,3,2,2,1,0,0,0,0
g_Erysipelothrix,4,1,1,6,3,2,2,2
g_Turicibacter,1,0,0,0,0,0,0,0
Erysipelotrichaceae bacterium GAM147,89,68,28,56,6,8,3,1
g_Acidaminococcus,5,3,1,2,0,0,0,0
g_Megamonas,3,4,1,1,0,0,0,0
g_Selenomonas,5,6,5,7,4,3,3,4
g_Dialister,121,49,60,63,14,27,44,37
g_Megasphaera,6,1,0,1,1,1,1,4
g_Veillonella,80,10,1,13,0,0,0,0
g_Anaerococcus,1,0,0,1,0,0,0,0
Schnuerera ultunensis,7,13,7,13,8,10,2,5
g_Fusobacterium,22,16,7,15,3,2,7,13
g_Leptotrichia,16,12,5,13,5,1,2,4
g_Leptospirillum,4,0,0,1,0,0,0,0
g_Sedimentisphaera,0,0,1,1,0,0,0,0
Gemmataceae bacterium,1,0,4,0,1,2,3,1
Planctomycetes bacterium I41,4,3,1,1,0,0,0,0
g_Acidithiobacillus,3,0,0,0,0,0,0,0
g_Brevundimonas,3,9,22,4,4,8,20,11
g_Caulobacter,1,1,0,1,0,0,0,0
Caulobacteraceae bacterium 0127_4,1,1,0,0,0,0,0,0
Caulobacteraceae bacterium OTSz_A_272,4,1,0,1,0,0,0,0
endosymbiont of Acanthamoeba sp. UWC8,1,1,0,2,0,0,0,0
alpha proteobacterium HIMB5,1,0,0,0,0,0,0,0
alpha proteobacterium HIMB59,1,0,0,0,0,0,0,0
Candidatus Fonsibacter ubiquis,1,0,0,4,0,0,0,0
g_Martelella,3,5,2,4,0,0,0,0
g_Bartonella,4,7,6,4,2,1,3,1
Beijerinckiaceae bacterium,0,1,1,1,0,0,0,0
Beijerinckiaceae bacterium RH AL1,1,0,0,0,0,0,0,0
g_Bosea,1,0,0,3,4,2,2,2
g_Bradyrhizobium,14,17,18,14,24,18,19,16
g_Tardiphaga,1,1,1,0,0,0,0,0
Bradyrhizobiaceae bacterium SG-6C,3,1,1,4,0,0,0,0
g_Brucella,3,5,28,5,4,11,22,11
g_Ochrobactrum,1,3,3,1,0,0,0,0
g_Chelatococcus,1,0,0,0,0,0,0,0
g_Blastochloris,0,1,0,0,0,0,0,0
g_Devosia,0,0,1,1,3,0,0,2
g_Methylobacterium,5,1,4,1,4,2,2,1
g_Methylorubrum,3,5,2,1,13,3,2,2
g_Mesorhizobium,15,14,4,12,4,3,0,3
g_Agrobacterium,9,11,23,11,6,15,17,10
g_Liberibacter,0,0,0,1,0,0,0,0
g_Rhizobium,18,20,40,10,19,13,36,19
g_Sinorhizobium,1,0,2,1,0,0,0,0
Rhodobiaceae bacterium,1,6,19,4,8,11,20,14
Hartmannibacter diazotrophicus,1,0,0,1,6,3,0,0
Methyloceanibacter caenitepidi,2,1,1,1,0,0,0,0
Methyloceanibacter sp. wino2,2,5,11,5,0,5,17,9
Methyloligella sp. GL2,3,3,1,1,0,1,0,0
Nordella sp. HKS 07,3,6,1,5,3,1,0,0
Pseudorhodoplanes sinuspersici,1,4,20,6,7,7,20,11
g_Labrenzia,4,5,2,3,4,8,6,6
g_Leisingera,3,2,0,2,0,0,0,0
g_Paracoccus,0,2,0,0,0,0,0,0
g_Phaeobacter,0,0,0,3,0,0,0,1
g_Rhodovulum,0,1,0,0,0,0,0,0
g_Roseivivax,2,2,0,1,4,2,4,0
g_Roseovarius,1,1,15,4,3,0,14,4
g_Stappia,0,0,0,1,0,0,0,0
g_Sulfitobacter,0,0,1,1,2,0,1,0
Rhodobacteraceae bacterium,6,6,2,4,3,3,5,5
Rhodobacteraceae bacterium 9Alg 56,0,1,0,2,5,4,1,3
Rhodobacteraceae bacterium BAR1,3,2,3,2,3,2,4,6
Rhodobacteraceae bacterium QY30,2,3,2,1,3,3,0,0
Rhodobacteraceae bacterium RR4-56,0,1,0,0,0,2,0,0
Rhodobacteraceae bacterium SC52,1,1,0,1,0,0,0,0
g_Acetobacter,4,8,9,6,1,5,5,1
g_Acidiphilium,0,2,1,2,0,1,2,1
g_Commensalibacter,1,1,1,0,0,0,0,0
g_Gluconobacter,1,1,16,6,1,9,16,8
g_Komagataeibacter,3,4,22,7,6,18,31,17
g_Roseomonas,1,1,1,2,0,0,0,0
Acetobacteraceae bacterium,7,7,31,13,9,21,26,17
g_Azospirillum,7,7,39,8,7,16,41,29
g_Thalassospira,0,0,0,1,0,0,0,0
Rhodospirillaceae bacterium B3,2,0,0,0,0,0,0,0
g_Wolbachia,5,4,1,0,3,0,0,1
g_Rickettsia,7,14,18,6,10,12,22,11
g_Erythrobacter,0,0,1,0,1,1,0,0
g_Porphyrobacter,0,0,1,1,4,1,0,0
g_Blastomonas,5,0,0,2,0,0,0,0
g_Sphingobium,9,5,8,5,7,9,3,5
g_Sphingomonas,3,3,1,5,4,2,0,2
g_Sphingopyxis,0,1,0,1,0,0,0,0
g_Sphingorhabdus,1,1,0,0,0,0,0,0
Casimicrobium huifangae,4,2,0,1,3,1,1,0
g_Achromobacter,11,10,1,4,0,1,1,0
g_Alcaligenes,6,1,1,5,4,4,0,3
g_Bordetella,5,1,1,2,0,0,0,0
Alcaligenaceae bacterium SJ-26,2,2,0,0,0,0,0,0
g_Burkholderia,32,20,37,30,30,32,44,23
g_Caballeronia,1,2,0,1,0,0,0,0
g_Cupriavidus,857,173,74,271,9,5,2,4
g_Mycoavidus,1,0,0,0,0,0,0,0
g_Pandoraea,3,5,2,2,2,1,1,2
g_Paraburkholderia,13,9,20,13,19,24,20,11
g_Polynucleobacter,4,0,0,0,0,0,0,0
g_Ralstonia,13,4,4,6,6,4,2,3
g_Acidovorax,9,4,5,6,3,0,1,3
g_Comamonas,4,1,15,3,4,5,14,4
g_Delftia,8,2,1,5,0,0,0,0
g_Hydrogenophaga,2,4,2,3,5,1,2,4
g_Polaromonas,4,0,1,1,0,0,0,0
g_Rhodoferax,0,0,0,1,0,0,0,0
g_Variovorax,2,4,1,2,0,0,0,0
g_Collimonas,0,2,0,0,0,0,0,0
g_Herbaspirillum,2,6,0,2,0,2,0,0
g_Janthinobacterium,4,0,2,1,0,0,0,0
g_Massilia,5,3,2,6,5,2,2,0
g_Undibacterium,1,2,0,0,0,0,0,0
g_Sutterella,1,0,1,1,0,0,0,0
Aquabacterium olei,1,2,2,1,0,0,0,0
Inhella inkyongensis,2,2,0,0,0,0,0,0
Leptothrix cholodnii,2,1,1,2,3,2,0,1
Methylibium petroleiphilum,1,0,0,0,0,0,0,0
Methylibium sp. Pch-M,6,2,19,4,2,8,12,6
Mitsuaria sp. 7,6,1,2,3,3,2,2,0
Paucibacter sp. KCTC 42545,2,7,18,5,4,9,17,8
Rhizobacter gummiphilus,4,3,1,5,8,5,2,6
Rubrivivax gelatinosus,1,3,11,1,1,11,26,7
Sphaerotilus natans,1,1,1,0,0,0,0,0
Thiomonas intermedia,2,0,0,2,0,0,0,0
Thiomonas sp. X19,2,1,1,1,5,1,0,0
Xylophilus sp. KACC 21265,1,4,1,1,5,6,3,6
g_Aquitalea,2,1,1,0,0,0,0,0
g_Chromobacterium,11,4,4,4,3,2,0,1
g_Kingella,0,1,0,0,0,0,0,0
g_Neisseria,11,11,10,8,7,8,11,8
Neisseriaceae bacterium DSM 100970,4,1,1,3,0,0,0,0
g_Methylovorus,1,4,0,5,6,3,4,3
g_Nitrosomonas,2,3,13,10,3,10,14,13
Sterolibacteriaceae bacterium J5B,4,2,0,0,2,2,1,0
Sterolibacteriaceae bacterium M52,5,1,2,1,4,2,0,2
g_Dechloromonas,0,0,0,1,0,0,0,0
g_Azospira,0,2,1,1,0,0,0,0
g_Azoarcus,1,0,0,0,0,0,0,0
Zoogloeaceae bacteirum Par-f-2,0,0,0,0,1,1,0,1
Candidatus Desulfofervidus auxilii,6,1,2,2,0,0,0,0
g_Desulfosarcina,1,0,0,0,0,0,0,0
g_Desulfovibrio,17,6,2,5,0,0,0,0
g_Pseudodesulfovibrio,0,0,1,1,5,1,0,6
g_Geobacter,4,3,2,5,4,1,2,0
g_Anaeromyxobacter,2,1,0,1,0,0,0,0
g_Myxococcus,1,2,0,1,0,0,0,0
Minicystis rosea,5,8,25,20,12,15,24,11
g_Arcobacter,6,5,7,1,0,0,2,0
g_Campylobacter,25,27,23,16,4,17,19,7
g_Sulfurospirillum,3,2,17,8,1,10,14,4
Arcobacter sp. LPB0137,0,1,0,2,3,0,4,3
g_Helicobacter,4,1,1,0,0,0,0,0
g_Sulfurimonas,1,5,19,2,7,11,18,15
Nitratifractor salsuginis,4,6,1,3,4,2,0,0
g_Aeromonas,22,20,35,24,17,14,28,20
g_Alteromonas,11,5,2,5,9,3,3,4
g_Marinobacter,6,8,19,15,10,6,22,11
g_Colwellia,2,0,0,1,0,0,0,0
g_Idiomarina,0,0,0,1,0,0,0,0
Idiomarinaceae bacterium HL-53,0,4,18,1,3,11,18,9
g_Pseudoalteromonas,19,10,17,12,8,8,15,7
g_Shewanella,13,11,11,11,9,6,11,11
Halieaceae bacterium IMCC3088,1,1,0,0,0,0,0,0
g_Microbulbifer,0,1,0,0,0,0,0,0
g_Nitrosococcus,1,0,1,1,1,3,2,0
Chromatiaceae bacterium 2141T.STBD.0c.01a,2,4,11,6,3,6,12,4
Chromatiaceae bacterium No.7,0,0,6,1,2,5,3,0
g_Ectothiorhodospira,0,1,0,1,0,0,0,0
g_Thioalkalivibrio,1,0,1,0,1,0,3,1
Ectothiorhodospiraceae bacterium 2226,3,0,0,0,2,2,0,1
Ectothiorhodospiraceae bacterium BW-2,1,1,1,1,0,0,0,0
Thiohalobacter thiocyanaticus,2,0,1,1,0,0,0,0
g_Buttiauxella,1,0,0,0,0,0,0,0
g_Citrobacter,34,44,57,40,8,15,34,10
g_Cronobacter,6,3,1,2,0,0,0,0
g_Enterobacter,18,30,35,22,18,29,37,13
g_Escherichia,578,1287,497,789,3,6,14,5
g_Klebsiella,15971,4030,1531,5714,11,9,3,11
g_Kosakonia,3,3,1,0,6,3,1,0
g_Leclercia,3,0,2,1,2,1,2,3
g_Raoultella,4,6,3,6,0,0,0,0
g_Salmonella,5,4,1,2,8,7,3,8
g_Shigella,2,10,4,4,0,0,0,0
Enterobacteriaceae bacterium ENNIH1,4,1,1,0,0,0,0,0
Enterobacteriaceae bacterium strain FGI 57,3,0,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia cincticornis,0,1,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia crassipes,0,1,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia piscatrix,1,1,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia provostii,4,0,1,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia proxima,0,0,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia semicuprea,1,0,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia thalassina,1,2,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Donacia tomentosa,0,0,0,2,0,0,0,0
Enterobacteriaceae endosymbiont of Macroplea appendiculata,0,3,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Macroplea mutica,1,0,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris braccata,2,1,0,1,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris rustica,0,2,0,0,0,0,0,0
Enterobacteriaceae endosymbiont of Plateumaris sericea,1,0,0,0,0,0,0,0
Plautia stali symbiont,3,0,13,1,3,4,11,6
secondary endosymbiont of Ctenarytaina eucalypti,0,2,0,1,0,0,0,0
secondary endosymbiont of Heteropsylla cubana,3,0,0,1,0,0,0,0
secondary endosymbiont of Trabutina mannipara,0,0,1,1,0,0,0,0
g_Erwinia,7,4,2,3,0,0,0,0
g_Mixta,0,0,0,1,0,0,0,0
g_Pantoea,3,5,3,8,4,0,0,0
Erwiniaceae bacterium PD-1,2,1,0,4,0,0,0,0
g_Edwardsiella,9,2,14,3,5,4,13,9
g_Hafnia,3,2,3,1,4,5,1,4
g_Arsenophonus,1,0,0,1,0,0,0,0
g_Photorhabdus,1,0,0,0,0,0,0,0
g_Proteus,4,7,1,1,0,0,0,0
g_Providencia,8,8,6,7,4,3,7,2
g_Xenorhabdus,1,1,13,1,3,7,11,6
g_Brenneria,5,3,7,2,4,2,1,2
g_Dickeya,6,3,22,5,5,7,24,7
g_Pectobacterium,4,6,4,5,1,2,1,0
g_Sodalis,0,0,1,1,0,0,0,0
g_Rahnella,5,0,2,2,0,0,0,0
g_Serratia,27,19,8,12,3,2,1,4
g_Yersinia,18,8,22,8,6,8,12,10
Phytobacter ursingii,0,0,0,1,1,2,2,1
Plesiomonas shigelloides,1,4,0,2,0,0,0,0
g_Legionella,2,3,1,3,0,1,0,0
g_Methylomicrobium,2,4,0,1,0,0,0,0
g_Methylomonas,0,3,1,1,1,0,1,0
Methylophilus methylotrophus,0,1,0,0,0,0,0,0
g_Alcanivorax,4,2,10,1,2,3,14,2
g_Cobetia,1,0,0,0,0,0,0,0
g_Halomonas,16,7,8,8,11,16,11,12
g_Kushneria,0,0,0,1,0,0,0,0
g_Actinobacillus,3,0,0,3,0,0,0,0
g_Aggregatibacter,0,0,0,1,0,0,0,0
g_Basfia,0,0,0,2,3,4,1,1
g_Haemophilus,6,2,12,6,3,13,20,10
g_Mannheimia,4,0,0,2,0,1,0,0
g_Pasteurella,2,3,0,0,0,0,0,0
Pasteurella aerogenes,1,7,1,1,0,0,0,0
Pasteurellaceae bacterium Orientalotternb1,0,0,1,0,0,0,0,0
Pasteurellaceae bacterium RH1A,3,3,1,2,0,0,0,0
g_Acinetobacter,31,30,59,44,20,25,73,46
g_Moraxella,1,2,1,2,0,0,0,0
g_Psychrobacter,11,5,4,8,1,2,3,4
Moraxellaceae bacterium HYN0046,2,1,0,1,0,0,0,0
g_Azotobacter,0,0,1,0,0,0,0,0
g_Pseudomonas,119,143,322,131,112,178,279,186
g_Allofrancisella,1,0,0,1,0,0,0,0
g_Francisella,7,1,8,1,0,0,3,2
g_Cycloclasticus,2,1,2,3,0,0,0,0
g_Aliivibrio,1,0,0,0,0,0,0,0
g_Salinivibrio,0,2,1,3,0,0,0,0
g_Vibrio,30,27,103,32,24,49,76,49
g_Luteimonas,0,0,0,1,5,2,1,0
g_Lysobacter,0,1,0,0,0,0,0,0
g_Stenotrophomonas,18,6,7,9,10,6,9,6
g_Xanthomonas,10,12,45,11,15,25,44,25
g_Bdellovibrio,1,0,0,0,0,0,0,0
g_Brachyspira,4,5,1,10,4,3,1,8
g_Leptospira,3,3,0,1,0,0,0,0
g_Borrelia,2,0,1,0,0,0,0,0
g_Borreliella,6,6,13,5,1,10,13,6
g_Treponema,3,9,0,3,10,11,1,8
g_Candidatus Phytoplasma,1,3,4,4,0,0,0,0
g_Marinitoga,7,5,3,3,0,0,0,0
g_Fervidobacterium,2,7,1,1,2,5,4,7
g_Thermosipho,3,3,3,1,0,0,0,0
g_Pseudothermotoga,2,3,2,2,0,0,0,0
g_Thermotoga,5,12,31,9,8,15,33,15
g_Methylacidiphilum,0,0,0,1,0,0,0,0
Opitutaceae bacterium TAV5,3,5,24,4,12,10,32,23
g_Akkermansia,2,4,0,4,0,0,0,0
g_Taipeivirus,0,1,0,0,0,0,0,0
Vibrio phage VAP7,1,0,0,0,0,0,0,0
g_Cetovirus,1,0,0,0,0,0,0,0
Kyungwonvirus Esp29491,1,0,0,0,0,0,0,0
g_Bequatrovirus,0,1,0,0,0,0,0,0
