species,abundance_cols.Healthy_stool_100_100,abundance_cols.Healthy_stool_100_10,abundance_cols.Healthy_stool_100_1,abundance_cols.Healthy_stool_100_50,abundance_cols.Healthy_stool_10_100,abundance_cols.Healthy_stool_10_10,abundance_cols.Healthy_stool_10_1,abundance_cols.Healthy_stool_10_50
Arachidicoccus sp. BS20,0,0,2,2,0,0,0,0
Arachidicoccus sp. KIS59-12,2,1,2,1,0,0,0,1
Chitinophaga caeni,0,0,4,0,0,2,2,1
Chitinophaga pinensis,3,2,12,3,4,10,12,9
Chitinophaga sp. H33E-04,2,2,4,1,1,1,4,0
Chitinophaga sp. MD30,3,0,2,0,1,2,3,0
Chitinophaga sp. XS-30,0,3,2,0,0,1,3,1
Filimonas lacunae,0,0,0,0,0,2,2,1
Flavihumibacter sp. SB-02,0,1,2,0,0,1,2,2
Flavisolibacter ginsenosidimutans,0,1,0,0,3,0,5,0
Flavisolibacter sp. 17J28-1,1,0,1,0,0,0,0,0
Flavisolibacter tropicus,0,1,0,1,1,0,3,0
Lacibacter sp. S13-6-6,2,1,0,0,0,0,0,1
Niabella ginsenosidivorans,2,0,1,0,0,1,1,1
Niastella koreensis,5,1,1,0,0,2,4,1
Panacibacter ginsenosidivorans,1,2,4,2,0,0,5,0
Paraflavitalea soli,2,1,1,3,0,0,1,2
Pseudobacter ginsenosidimutans,0,1,4,1,1,2,6,5
Candidatus Amoebophilus asiaticus,0,0,1,1,1,1,2,1
Cardinium endosymbiont of Sogatella furcifera,0,0,4,1,0,0,0,7
Bernardetia litoralis,0,2,0,0,0,0,1,0
Algoriphagus machipongonensis,0,2,1,0,0,3,1,1
Algoriphagus sanaruensis,0,0,0,0,0,0,0,1
Aquiflexum balticum,0,2,3,2,1,0,6,0
Belliella baltica,1,1,0,0,0,0,0,0
Cyclobacterium amurskyense,1,0,0,0,0,0,0,0
Cyclobacterium marinum,1,0,2,1,0,0,0,0
Echinicola rosea,0,1,2,0,0,0,6,2
Echinicola sp. LN3S3,0,1,7,1,1,5,1,2
Echinicola strongylocentroti,1,0,3,2,1,4,5,0
Echinicola vietnamensis,1,0,0,0,0,1,0,1
Allopseudarcicella aquatilis,1,1,1,0,0,0,0,0
Arcticibacterium luteifluviistationis,0,0,0,0,0,0,3,0
Cytophaga hutchinsonii,0,1,1,2,0,0,0,0
Dyadobacter fermentans,1,1,0,2,1,0,2,0
Fibrella aestuarina,2,1,6,2,3,3,5,1
Fibrella sp. ES10-3-2-2,1,1,5,2,0,0,1,1
Leadbetterella byssophila,2,1,5,0,0,1,0,1
Rhodocytophaga sp. 172606-1,0,3,0,2,0,0,0,0
Runella slithyformis,0,2,0,0,0,1,0,0
Runella sp. HYN0085,3,0,1,1,2,0,2,0
Runella sp. SP2,0,0,0,1,0,0,0,0
Spirosoma aerolatum,0,0,1,0,0,1,0,0
Spirosoma montaniterrae,1,2,2,0,0,0,3,4
Spirosoma pollinicola,1,0,3,2,1,1,1,0
Spirosoma radiotolerans,0,2,0,0,0,0,2,0
Spirosoma rigui,0,1,0,1,0,2,0,0
Spirosoma sp. BT328,2,0,0,0,0,0,0,0
Spirosoma sp. CJU-R4,1,0,0,0,2,2,2,0
Spirosoma sp. I-24,0,0,0,0,0,1,0,0
Spirosoma sp. KCTC 42546,1,1,0,0,1,0,3,1
Spirosoma sp. KUDC1026,0,0,2,1,0,3,7,1
Spirosoma sp. PL0136,0,0,0,0,0,0,1,0
Spirosoma sp. TS118,1,1,4,0,0,2,9,2
Flammeovirga pectinis,1,0,0,0,0,0,0,0
Flammeovirga sp. MY04,1,3,1,2,0,1,0,0
Chryseolinea soli,1,0,1,1,4,3,0,1
Adhaeribacter sp. KUDC8001,0,1,0,1,1,0,1,0
Adhaeribacter swui,0,0,2,0,2,2,5,4
Hymenobacter jejuensis,0,1,2,0,2,1,2,2
Hymenobacter nivis,1,0,4,3,0,1,2,0
Hymenobacter oligotrophus,0,0,3,0,4,3,5,0
Hymenobacter sedentarius,0,1,7,0,3,0,7,1
Hymenobacter sp. 17J36-26,2,0,0,0,0,0,1,0
Hymenobacter sp. APR13,0,0,2,3,0,1,6,1
Hymenobacter sp. BRD128,0,0,2,0,0,0,0,0
Hymenobacter sp. BRD67,0,0,0,0,2,0,0,0
Hymenobacter sp. BRD72,0,0,5,0,1,1,1,0
Hymenobacter sp. BT18,2,0,2,0,1,2,3,1
Hymenobacter sp. BT182,0,0,0,0,1,1,0,0
Hymenobacter sp. DG01,1,1,0,1,0,1,0,0
Hymenobacter sp. DG25A,1,1,0,0,0,0,0,1
Hymenobacter sp. DG25B,0,0,0,1,0,0,0,0
Hymenobacter sp. NBH84,0,0,0,1,1,0,0,0
Hymenobacter sp. PAMC 26554,1,2,8,0,1,1,8,2
Hymenobacter sp. PAMC 26628,1,2,0,1,1,0,0,1
Hymenobacter sp. TS19,0,3,6,0,0,1,5,1
Hymenobacter swuensis,1,0,0,0,0,0,0,0
Nibribacter sp. BT10,0,1,0,2,0,1,1,0
Pontibacter actiniarum,1,1,5,6,0,0,0,4
Pontibacter akesuensis,3,2,1,0,0,1,0,1
Pontibacter korlensis,1,1,9,2,0,3,7,4
Pontibacter pudoricolor,0,3,1,2,0,2,4,1
Pontibacter russatus,1,0,1,1,2,0,0,0
Pontibacter sp. SGAir0037,1,1,0,1,1,1,1,2
Rufibacter sp. DG15C,0,0,2,1,0,3,4,0
Rufibacter sp. DG31D,0,0,0,1,1,0,1,0
Rufibacter tibetensis,1,0,1,1,0,1,0,0
Marivirga tractuosa,0,1,1,0,0,0,0,0
Roseivirga pacifica,0,1,1,0,1,0,0,0
Fluviicola taffensis,1,0,1,1,2,0,0,2
Owenweeksia hongkongensis,0,1,0,1,0,0,0,0
Aequorivita sp. H23M31,0,2,4,0,0,4,1,1
Algibacter sp. L1A34,0,0,1,1,0,2,2,1
Antarcticibacterium flavum,0,0,1,0,0,0,0,0
Antarcticibacterium sp. PAMC 28998,1,0,3,0,2,6,1,2
Aquimarina sp. AD1,0,2,2,1,1,2,6,0
Aquimarina sp. BL5,1,0,0,0,0,0,0,0
Aquimarina sp. TRL1,0,1,0,0,0,0,2,1
Arenibacter algicola,2,0,0,1,0,1,1,0
Aureitalea sp. RR4-38,0,0,1,0,0,0,0,0
Capnocytophaga canimorsus,1,0,2,3,0,2,2,0
Capnocytophaga cynodegmi,1,0,1,3,2,0,0,0
Capnocytophaga endodontalis,0,1,0,1,0,0,0,0
Capnocytophaga gingivalis,0,2,3,0,3,0,4,2
Capnocytophaga haemolytica,1,0,6,2,0,2,5,2
Capnocytophaga ochracea,0,0,1,0,0,0,0,0
Capnocytophaga sp. H2931,0,0,0,1,2,1,0,1
Capnocytophaga sp. oral taxon 323,0,0,0,1,0,0,0,0
Capnocytophaga sp. oral taxon 864,0,1,0,0,0,0,0,0
Capnocytophaga sp. oral taxon 878,0,0,0,2,0,0,0,0
Capnocytophaga sp. oral taxon 902,0,1,0,0,0,0,0,0
Capnocytophaga sputigena,2,2,1,0,1,0,0,0
Capnocytophaga stomatis,0,1,3,2,0,0,0,0
Cellulophaga baltica,0,1,1,0,2,0,1,0
Cellulophaga lytica,0,1,0,0,0,0,0,0
Cellulophaga sp. L1A9,2,1,1,0,0,0,0,0
Changchengzhania lutea,0,0,0,1,0,0,0,0
Costertonia aggregata,0,1,1,1,0,1,3,1
Dokdonia donghaensis,0,1,3,1,0,1,1,0
Dokdonia sp. 4H-3-7-5,0,0,2,1,1,1,0,1
Dokdonia sp. PRO95,0,2,0,0,0,0,0,0
Euzebyella marina,1,0,1,0,2,1,1,0
Flagellimonas maritima,0,0,2,0,0,0,0,0
Flavivirga eckloniae,0,0,1,0,0,0,0,0
Flavobacterium album,1,1,1,1,0,3,0,0
Flavobacterium alkalisoli,0,0,1,1,0,0,0,0
Flavobacterium anhuiense,2,1,1,1,0,0,0,0
Flavobacterium arcticum,0,0,3,2,0,0,4,2
Flavobacterium branchiophilum,0,0,0,0,0,1,0,0
Flavobacterium columnare,0,0,7,1,1,2,2,0
Flavobacterium commune,3,4,1,1,1,0,1,0
Flavobacterium crassostreae,1,0,0,0,0,0,0,0
Flavobacterium crocinum,2,0,0,1,0,0,0,0
Flavobacterium faecale,0,0,1,0,0,1,0,0
Flavobacterium gilvum,1,0,0,0,1,0,0,0
Flavobacterium haoranii,1,0,1,0,0,1,0,0
Flavobacterium indicum,0,1,0,0,0,0,0,0
Flavobacterium johnsoniae,2,1,5,1,0,0,4,2
Flavobacterium kingsejongi,2,0,1,1,1,0,0,0
Flavobacterium magnum,0,0,6,5,2,2,5,1
Flavobacterium nackdongense,2,0,2,0,0,0,1,0
Flavobacterium nitrogenifigens,0,0,1,0,0,0,0,1
Flavobacterium pallidum,1,0,0,0,0,1,4,3
Flavobacterium psychrophilum,1,0,0,0,0,0,0,0
Flavobacterium sangjuense,0,0,0,0,0,0,0,2
Flavobacterium sediminis,3,0,1,1,1,0,3,0
Flavobacterium sp. 140616W15,3,2,0,0,1,1,0,1
Flavobacterium sp. CJ74,0,1,3,2,2,0,0,3
Flavobacterium sp. HYN0086,1,1,0,0,0,0,0,0
Flavobacterium sp. I3-2,0,0,2,0,0,0,2,0
Flavobacterium sp. KBS0721,0,1,5,2,0,2,2,1
Flavobacterium sp. LPB0248,0,0,2,1,1,1,3,1
Flavobacterium sp. M31R6,0,0,0,2,0,0,0,0
Flavobacterium sp. P2-65,3,0,1,1,1,0,2,2
Flavobacterium sp. xlx-214,1,0,0,0,0,0,0,0
Formosa agariphila,2,1,1,0,0,0,0,0
Formosa sediminum,1,0,0,0,0,0,0,0
Formosa sp. Hel1_31_208,2,0,0,0,0,0,0,0
Formosa sp. Hel1_33_131,0,1,0,0,0,0,0,0
Formosa sp. Hel3_A1_48,0,0,0,1,0,0,0,0
Formosa sp. L2A11,1,0,1,0,0,0,0,0
Galbibacter sp. BG1,1,1,0,0,0,0,0,0
Gillisia sp. Hel1_33_143,0,1,0,0,0,0,0,0
Gilvibacter sp. SZ-19,0,1,0,0,0,0,0,0
Christiangramia echinicola,1,0,0,0,0,1,0,0
Christiangramia flava,0,0,1,0,0,0,0,3
Christiangramia forsetii,2,0,0,0,0,0,1,1
Gramella fulva,0,0,0,0,1,0,2,0
Gramella salexigens,0,0,5,2,0,1,7,3
Gramella sp. MAR_2010_147,1,0,0,0,0,0,0,0
Kordia antarctica,0,0,2,0,0,0,0,0
Kordia sp. SMS9,3,1,5,0,1,2,6,1
Lacinutrix sp. 5H-3-7-4,0,1,0,0,0,0,0,1
Lacinutrix sp. Bg11-31,0,0,0,0,0,0,1,0
Leeuwenhoekiella sp. ZYFB001,0,0,1,0,0,1,2,0
Maribacter cobaltidurans,0,1,1,0,0,1,2,0
Maribacter sp. 1_2014MBL_MicDiv,0,0,0,1,0,0,0,0
Maribacter sp. HTCC2170,0,1,0,1,0,0,0,0
Maribacter sp. MJ134,0,0,2,3,0,2,4,2
Maribacter sp. T28,1,1,0,0,0,0,0,0
Mariniflexile sp. TRM1-10,3,0,2,0,0,1,3,0
Muricauda lutaonensis,1,0,0,0,0,0,0,0
Flagellimonas ruestringensis,0,1,3,0,0,4,3,1
Muricauda sp. 501str8,0,0,0,0,0,1,0,0
Muriicola sp. MMS17-SY002,0,1,0,0,1,0,0,0
Myroides odoratus,1,1,0,0,0,0,0,0
Myroides phaeus,2,0,0,1,0,0,0,0
Myroides sp. CJ210,0,0,0,1,0,0,0,0
Nonlabens marinus,1,0,0,0,0,1,0,0
Nonlabens sediminis,0,0,2,0,0,0,0,0
Nonlabens sp. Ci31,0,2,3,0,0,1,5,1
Nonlabens sp. Hel1_33_55,0,1,0,0,0,0,0,0
Nonlabens sp. MB-3u-79,0,0,0,0,1,0,0,0
Nonlabens sp. MJ115,0,1,0,2,0,0,0,0
Nonlabens spongiae,0,0,1,0,0,0,0,0
Olleya sp. Bg11-27,1,0,1,0,0,1,0,0
Polaribacter reichenbachii,0,1,0,0,0,0,0,0
Polaribacter sp. ALD11,0,2,0,0,0,0,0,0
Polaribacter sp. Hel1_33_78,2,0,0,0,0,0,0,0
Polaribacter sp. KT25b,2,1,1,1,0,0,0,0
Polaribacter sp. L3A8,1,0,0,0,0,1,0,0
Polaribacter sp. SA4-10,0,1,0,0,0,0,0,0
Polaribacter sp. SA4-12,0,0,1,1,0,0,2,1
Psychroflexus torquis,2,0,0,0,0,0,0,0
Psychroserpens sp. NJDZ02,0,1,0,0,0,0,0,0
Robiginitalea biformata,0,0,4,0,1,2,5,2
Salegentibacter salegens,1,0,1,1,0,1,0,0
Salegentibacter sp. T436,0,3,0,0,0,0,0,0
Sediminicola sp. YIK13,0,0,2,0,0,0,1,0
Seonamhaeicola sp. S2-3,1,6,2,3,0,1,3,0
Siansivirga zeaxanthinifaciens,1,4,1,0,0,0,0,0
Tamlana sp. UJ94,0,0,6,0,0,2,3,1
Tenacibaculum dicentrarchi,0,0,0,1,0,0,0,0
Tenacibaculum jejuense,1,0,1,1,1,1,3,1
Tenacibaculum maritimum,4,1,0,1,0,0,0,0
Tenacibaculum mesophilum,1,0,0,0,0,0,0,0
Tenacibaculum sp. DSM 106434,0,0,0,1,0,0,0,0
Tenacibaculum sp. SZ-18,1,0,1,0,0,1,1,0
Tenacibaculum todarodis,0,0,1,0,0,0,0,0
Urechidicola croceus,0,2,0,2,0,0,0,0
Wenyingzhuangia fucanilytica,1,0,4,1,1,1,4,2
Winogradskyella sediminis,1,1,0,1,0,0,0,0
Winogradskyella sp. J14-2,1,0,0,0,0,0,0,0
Winogradskyella sp. PG-2,1,0,0,0,0,0,0,0
Winogradskyella sp. SW133,0,1,0,0,0,0,0,0
Winogradskyella sp. Z215,1,1,0,0,0,0,0,0
Winogradskyella sp. Z354,1,0,5,3,0,0,2,1
Zobellia galactanivorans,1,2,0,0,0,0,0,1
Zunongwangia profunda,3,1,2,0,3,1,2,1
Ichthyobacterium seriolicida,1,0,0,0,0,0,0,0
Apibacter sp. B2966,0,0,0,1,0,0,0,0
Apibacter sp. B3706,0,1,0,1,0,0,0,0
Bergeyella cardium,0,0,1,0,0,1,4,0
Chryseobacterium antarcticum,2,1,0,0,0,0,0,0
Chryseobacterium aureum,0,1,0,2,0,1,0,0
Chryseobacterium balustinum,0,1,0,1,0,0,0,0
Chryseobacterium bernardetii,0,1,0,1,0,0,0,0
Chryseobacterium camelliae,0,1,1,0,1,2,6,4
Chryseobacterium carnipullorum,0,1,0,0,0,0,0,0
Chryseobacterium gallinarum,3,4,0,2,1,0,1,0
Chryseobacterium glaciei,0,0,1,0,0,0,0,0
Chryseobacterium gleum,1,0,1,0,0,0,0,1
Kaistella haifensis,1,0,1,1,1,0,0,0
Chryseobacterium indologenes,0,0,0,1,1,1,0,0
Chryseobacterium indoltheticum,1,2,4,0,1,0,3,2
Chryseobacterium jeonii,1,1,0,0,0,0,0,0
Chryseobacterium joostei,0,0,0,1,0,0,3,2
Chryseobacterium lactis,0,1,0,1,0,0,0,0
Chryseobacterium nakagawai,0,0,5,0,0,2,4,1
Chryseobacterium piperi,0,1,0,0,0,0,0,0
Chryseobacterium shandongense,1,0,1,0,3,0,5,0
Chryseobacterium sp.,2,1,1,0,0,1,2,0
Chryseobacterium sp. 3008163,0,0,3,1,0,0,5,0
Chryseobacterium sp. 6424,0,3,0,1,0,0,0,0
Chryseobacterium sp. cx-624,0,0,0,1,1,0,1,0
Chryseobacterium sp. F5649,2,0,0,0,1,0,0,0
Chryseobacterium sp. G0162,0,0,2,0,0,0,0,0
Chryseobacterium sp. G0186,1,1,0,0,0,0,1,0
Chryseobacterium sp. G0201,0,2,0,0,0,0,0,1
Chryseobacterium sp. H3001,0,3,0,0,0,1,1,0
Chryseobacterium sp. IHB B 17019,0,0,1,0,0,0,2,0
Chryseobacterium sp. JV274,1,1,0,1,0,0,1,0
Chryseobacterium sp. NBC 122,1,0,0,0,1,0,0,0
Chryseobacterium sp. NEB161,1,1,6,1,1,0,1,1
Chryseobacterium sp. StRB126,1,3,4,2,0,0,3,0
Chryseobacterium sp. T16E-39,1,0,0,1,0,0,0,0
Chryseobacterium taihuense,0,0,3,0,2,0,2,0
Chryseobacterium taklimakanense,1,0,0,1,0,1,0,1
Elizabethkingia anophelis,0,0,0,1,0,0,0,0
Elizabethkingia meningoseptica,1,0,0,0,2,0,0,0
Elizabethkingia miricola,0,0,5,2,0,1,5,1
Empedobacter brevis,0,0,0,4,1,1,2,1
Empedobacter falsenii,0,0,3,1,3,0,3,1
Ornithobacterium rhinotracheale,7,3,6,6,1,11,9,2
Riemerella anatipestifer,1,1,4,0,0,0,1,1
Weeksella virosa,1,1,1,2,2,1,4,1
Haliscomenobacter hydrossis,2,1,1,0,0,0,1,1
Anseongella ginsenosidimutans,0,1,1,1,0,1,1,0
Mucilaginibacter ginsenosidivorans,0,1,4,0,1,0,6,2
Mucilaginibacter ginsenosidivorax,1,2,1,0,0,0,0,2
Mucilaginibacter gotjawali,0,0,1,0,0,0,0,0
Mucilaginibacter mallensis,1,1,4,1,0,0,4,1
Mucilaginibacter paludis,2,0,1,0,1,0,2,1
Mucilaginibacter rubeus,0,2,3,0,0,0,3,1
Mucilaginibacter sp. 14171R-50,1,0,0,0,1,0,0,2
Mucilaginibacter sp. F39-2,1,1,1,3,0,1,2,1
Mucilaginibacter sp. G2-14,1,0,0,0,0,0,4,1
Mucilaginibacter sp. HYN0043,0,1,7,3,2,1,5,2
Mucilaginibacter sp. PAMC 26640,1,1,1,1,0,1,1,2
Mucilaginibacter xinganensis,0,1,1,1,0,0,1,1
Olivibacter sp. LS-1,0,0,3,0,0,0,8,3
Pedobacter cryoconitis,3,1,2,0,0,0,0,0
Pedobacter ginsengisoli,1,2,0,1,0,2,2,1
Pedobacter heparinus,2,1,4,3,0,2,1,0
Pedobacter sp. CJ43,0,0,0,0,0,2,3,2
Pedobacter sp. eg,2,1,4,0,1,0,0,1
Pedobacter sp. G11,2,2,0,0,0,0,0,0
Pedobacter sp. HDW13,1,0,0,0,0,0,1,0
Pedobacter sp. KBS0701,1,1,2,0,2,2,2,1
Pedobacter sp. PACM 27299,2,2,7,5,5,3,6,2
Pedobacter steynii,1,2,1,1,0,2,2,0
Pedobacter suwonensis,1,2,1,1,4,0,7,1
Pseudopedobacter saltans,1,1,0,0,0,1,0,0
Solitalea canadensis,1,0,2,2,0,6,8,2
Sphingobacterium daejeonense,0,0,1,1,0,0,1,3
Sphingobacterium hotanense,2,0,0,1,2,0,0,0
Sphingobacterium lactis,3,1,3,0,0,0,3,0
Sphingobacterium mizutaii,1,1,0,1,0,1,0,1
Sphingobacterium multivorum,1,0,2,0,0,1,0,1
Sphingobacterium psychroaquaticum,0,0,0,2,0,1,0,1
Sphingobacterium sp. 21,1,0,0,0,0,0,0,0
Sphingobacterium sp. B29,0,0,2,0,2,0,1,0
Sphingobacterium sp. CZ-2,0,0,0,1,0,0,2,1
Sphingobacterium sp. DR205,2,0,3,0,1,0,1,0
Sphingobacterium sp. ML3W,0,1,2,0,0,0,0,0
Sphingobacterium thalpophilum,1,0,9,0,1,2,6,0
Caldisericum exile,0,0,0,1,0,0,0,0
Caldithrix abyssi,0,1,0,2,0,1,0,1
Chlamydia gallinacea,0,1,0,0,0,0,0,0
Candidatus Protochlamydia amoebophila,1,0,0,0,0,0,0,0
Simkania negevensis,0,0,3,1,0,0,7,1
Chlorobaculum parvum,1,0,6,3,0,1,5,1
Chlorobaculum tepidum,0,0,1,1,0,1,1,0
Chlorobium limicola,0,0,1,1,0,1,0,0
Chlorobium phaeobacteroides,1,3,0,0,1,5,0,0
Chlorobium phaeovibrioides,0,0,0,0,0,1,0,0
Chloroherpeton thalassium,0,0,0,0,3,0,0,1
Pelodictyon luteolum,0,0,6,0,0,1,6,0
Pelodictyon phaeoclathratiforme,0,0,0,0,0,1,1,1
Prosthecochloris aestuarii,1,0,1,0,2,0,0,0
Prosthecochloris sp. CIB 2401,1,0,0,1,0,2,1,0
Prosthecochloris sp. GSB1,1,0,1,0,0,0,0,0
Prosthecochloris sp. HL-130-GSB,0,1,0,0,1,0,1,1
Anaerolinea thermophila,0,0,0,1,0,0,0,0
Brevefilum fermentans,0,0,0,1,0,0,0,0
Chloroflexus aggregans,0,0,0,1,0,0,0,0
Chloroflexus aurantiacus,0,0,0,0,0,0,1,0
Roseiflexus castenholzii,0,2,0,0,0,2,0,0
Dehalococcoides mccartyi,1,0,0,0,0,1,1,0
Ktedonosporobacter rubrisoli,1,0,0,0,0,0,0,0
Sphaerobacter thermophilus,0,0,0,1,0,0,0,0
Desulfurispirillum indicum,0,0,3,0,0,0,0,1
Gloeobacter kilaueensis,0,1,0,0,1,0,0,0
Gloeobacter violaceus,0,0,0,0,0,2,0,0
Calditerrivibrio nitroreducens,0,0,1,0,0,0,1,0
Deferribacter desulfuricans,2,0,0,0,0,0,0,0
Denitrovibrio acetiphilus,0,0,0,0,1,0,0,0
Geovibrio thiophilus,0,0,0,1,0,0,0,0
Deinococcus gobiensis,0,1,0,1,0,0,0,0
Deinococcus metallilatus,0,0,0,0,0,0,1,0
Deinococcus peraridilitoris,0,0,1,0,0,0,0,0
Deinococcus proteolyticus,0,0,1,0,0,0,0,0
Deinococcus sp. AJ005,0,0,0,1,0,0,0,0
Deinococcus sp. D7000,0,1,0,0,0,0,0,0
Deinococcus sp. NW-56,0,1,0,0,0,1,0,0
Allomeiothermus silvanus,1,0,0,0,0,0,0,0
Oceanithermus profundus,2,2,0,0,0,0,0,1
Dictyoglomus turgidum,0,0,1,0,0,0,0,1
Elusimicrobium minutum,0,0,0,0,0,1,0,0
Candidatus Endomicrobium trichonymphae,0,0,0,0,2,0,0,0
Fibrobacter succinogenes,0,2,13,3,3,2,5,3
Alicyclobacillus acidocaldarius,3,1,1,0,1,1,0,0
Tumebacillus algifaecis,0,0,1,1,0,0,0,0
Tumebacillus avium,2,2,0,1,4,2,1,0
Shouchella clausii,2,2,0,0,0,0,0,0
Halalkalibacterium halodurans,0,0,2,0,0,0,0,0
Halalkalibacter krulwichiae,0,0,1,0,0,0,0,0
Shouchella lehensis,2,1,0,0,0,0,0,0
Alkalihalophilus pseudofirmus,2,1,0,0,0,0,0,0
Amphibacillus xylanus,1,0,0,0,0,0,0,0
Anoxybacillus amylolyticus,0,1,0,0,0,0,0,0
Bacillus albus,1,0,0,0,0,0,0,0
Bacillus altitudinis,2,0,1,0,0,0,0,0
Bacillus amyloliquefaciens,0,0,0,0,0,1,0,0
Bacillus atrophaeus,0,2,0,0,0,0,0,0
Evansella cellulosilytica,2,0,0,0,0,0,0,0
Bacillus cereus,3,2,2,7,0,0,1,0
Bacillus ciccensis,2,0,0,3,0,0,0,0
Niallia circulans,1,2,1,0,2,0,0,0
Heyndrickxia coagulans,2,1,0,2,0,0,0,0
Bacillus cytotoxicus,0,0,1,0,1,0,0,1
Bacillus dafuensis,0,1,0,0,0,0,0,0
Bacillus filamentosus,0,1,0,0,0,0,1,0
Bacillus freudenreichii,0,0,0,1,2,2,0,0
Bacillus glycinifermentans,0,0,2,2,5,0,0,0
Bacillus haynesii,0,0,0,2,0,0,0,0
Sutcliffiella horikoshii,1,0,0,0,0,0,0,0
Lederbergia lenta,0,1,1,0,0,0,0,0
Bacillus luti,0,1,0,0,0,0,0,0
Bacillus marisflavi,3,1,0,0,0,1,0,0
Priestia megaterium,6,1,1,1,0,0,2,0
Bacillus methanolicus,0,1,0,1,0,0,0,0
Bacillus miscanthi,1,2,0,0,0,0,0,0
Bacillus mobilis,0,0,0,1,0,0,0,0
Bacillus mojavensis,0,0,0,1,0,0,0,0
Bacillus mycoides,0,1,0,1,0,0,0,1
Bacillus paralicheniformis,0,0,0,0,0,1,0,3
Bacillus paranthracis,0,0,0,0,2,2,0,2
Bacillus pseudomycoides,0,2,0,0,0,0,0,0
Bacillus pumilus,0,2,2,1,1,0,3,0
Bacillus safensis,1,0,0,1,0,0,1,0
Bacillus smithii,1,0,0,0,1,0,0,0
Bacillus sonorensis,1,0,1,3,0,0,0,0
Bacillus sp. 1NLA3E,0,1,1,0,1,0,1,0
Bacillus sp. Cs-700,1,0,0,0,0,0,0,0
Bacillus sp. DSL-17,1,4,1,0,1,0,0,0
Bacillus sp. FJAT-18017,3,1,0,0,0,1,0,0
Bacillus sp. FJAT-22090,2,3,0,1,0,0,0,0
Bacillus sp. FJAT-42376,0,3,0,1,3,0,0,1
Bacillus sp. FJAT-45348,0,0,0,0,1,0,1,0
Bacillus sp. KH172YL63,0,1,0,0,0,0,0,0
Bacillus sp. M4U3P1,0,0,0,1,0,0,0,0
Bacillus sp. N1-1,0,0,1,1,0,0,0,0
Bacillus sp. N3536,0,0,0,0,1,0,0,0
Bacillus sp. NSP9.1,1,0,0,0,0,0,1,0
Bacillus sp. OxB-1,0,1,0,0,0,0,0,0
Bacillus sp. PAMC26568,1,0,0,1,0,0,0,0
Bacillus sp. S3,3,1,0,0,1,0,0,0
Bacillus sp. SB49,1,2,0,2,1,0,0,1
Bacillus sp. X1(2014),0,1,0,1,0,0,0,1
Bacillus sp. Y1,1,0,2,0,0,0,0,0
Bacillus subtilis,0,0,1,1,0,0,0,0
Bacillus thermoamylovorans,0,0,1,0,0,0,0,0
Bacillus thuringiensis,3,1,1,2,1,1,0,0
Bacillus vallismortis,0,1,1,0,1,2,1,1
Bacillus velezensis,0,0,1,1,0,0,0,0
Rossellomorea vietnamensis,0,0,1,1,0,0,0,0
Bacillus weihaiensis,1,1,1,1,0,0,0,0
Cytobacillus kochii,0,0,0,0,0,0,0,1
Cytobacillus oceanisediminis,1,0,3,1,0,0,0,0
Fictibacillus arsenicus,0,1,0,0,0,0,0,0
Fictibacillus phosphorivorans,2,0,0,3,2,1,0,0
Geobacillus genomosp. 3,1,0,0,1,0,0,0,0
Geobacillus sp. WCH70,0,1,0,0,0,0,0,0
Geobacillus subterraneus,1,0,0,0,0,0,0,0
Geobacillus thermodenitrificans,0,0,0,2,0,0,0,0
Gracilibacillus sp. SCU50,0,1,0,0,0,0,0,0
Halobacillus halophilus,0,0,0,0,1,0,0,1
Halobacillus litoralis,0,0,2,0,0,2,1,0
Halobacillus mangrovi,0,2,0,0,0,0,0,0
Lentibacillus amyloliquefaciens,0,0,0,1,1,0,0,1
Lentibacillus sp. CBA3610,1,0,0,0,0,0,0,0
Lysinibacillus fusiformis,1,0,0,0,0,0,0,0
Lysinibacillus sp. 2017,0,0,1,0,0,0,0,0
Lysinibacillus sp. SGAir0095,0,0,0,1,0,0,1,0
Lysinibacillus sp. YS11,1,0,0,0,0,0,0,0
Lysinibacillus sphaericus,1,0,1,2,0,0,0,0
Lysinibacillus timonensis,1,1,1,1,0,0,0,0
Mesobacillus foraminis,1,2,0,1,0,1,0,2
Mesobacillus jeotgali,3,0,2,0,0,0,0,0
Metabacillus litoralis,1,0,0,0,1,1,1,0
Metabacillus sp. KUDC1714,1,0,0,1,2,0,1,0
Neobacillus mesonae,0,0,1,2,0,0,0,0
Oceanobacillus iheyensis,1,0,0,1,0,0,0,0
Oceanobacillus kimchii,0,0,0,1,0,0,0,0
Oceanobacillus sp. 160,0,0,1,2,0,0,0,0
Parageobacillus thermoglucosidasius,0,0,1,0,0,0,0,0
Paraliobacillus sp. X-1125,1,0,0,0,0,0,0,0
Peribacillus asahii,0,0,0,0,0,0,2,0
Peribacillus butanolivorans,2,0,2,0,0,0,0,0
Peribacillus muralis,1,0,0,0,0,0,0,0
Peribacillus simplex,1,1,0,0,0,0,0,0
Pontibacillus sp. HMF3514,0,3,0,1,0,0,0,0
Pradoshia sp. D12,0,0,0,1,0,0,0,0
Psychrobacillus glaciei,0,0,2,0,0,0,0,0
Psychrobacillus sp. AK 1817,1,0,0,0,0,0,0,0
Salicibibacter kimchii,1,0,0,0,0,0,0,0
